ad	density	cc	spath	eigencentr	betwcentr
drug_432	-787.5	673.5	-475.5	-848.5	643	616.5
drug_433	-881	491	-385	-798	491.5	500
drug_434	-535	765	362	-654	791.5	704
drug_435	-881	491	-385	-798	480.5	500
drug_436	-787.5	673.5	-475.5	-848.5	681.5	616.5
drug_437	-555.5	-693.5	-719.5	-616.5	-690	-514.5
drug_438	-555.5	-693.5	-719.5	-616.5	-823.5	-514.5
drug_439	-555.5	-693.5	-719.5	-616.5	-746	-514.5
drug_44	602.5	664.5	736.5	630.5	795.5	638.5
drug_440	-555.5	-693.5	-719.5	-616.5	-725.5	-514.5
drug_441	-555.5	-693.5	-719.5	-616.5	-823.5	-514.5
drug_442	-303	533	605	-422	-669	461
drug_443	-579.5	795.5	-708.5	-693.5	-723	741.5
drug_444	-566	807	331	669	336.5	740
drug_445	555.5	799.5	399.5	598.5	353.5	666.5
drug_446	966	972	966	978	974.5	935
drug_447	-677.5	-742.5	-665.5	-685.5	-868	-692.5
drug_448	-555.5	-693.5	-719.5	-616.5	-742.5	-514.5
drug_449	680.5	692.5	763.5	693.5	752	649.5
drug_45	-303	533	605	-422	-424.5	461
drug_450	-555.5	-693.5	-719.5	-616.5	577.5	-514.5
drug_451	-555.5	-693.5	-719.5	-616.5	-859.5	-514.5
drug_452	-584.5	814.5	809.5	-703.5	836.5	750.5
drug_453	-555.5	-693.5	-719.5	-616.5	-841.5	-514.5
drug_454	-555.5	-693.5	-719.5	-616.5	-823.5	-514.5
drug_455	-625	-630	-618	-577	-544	-575
drug_456	-555.5	-693.5	-719.5	-616.5	-806	-514.5
drug_457	-677.5	-742.5	-665.5	-685.5	-573.5	-692.5
drug_458	685.5	683.5	727.5	698.5	739.5	-708.5
drug_459	-555.5	-693.5	-719.5	-616.5	-877	-514.5
drug_46	661	678	756	643	656	685
drug_460	-677.5	-742.5	-665.5	-685.5	-751	-692.5
drug_461	-555.5	-693.5	-719.5	-616.5	-690	-514.5
drug_462	680.5	692.5	763.5	693.5	-773	649.5
drug_463	-303	533	605	-422	586	461
drug_464	-555.5	-693.5	-719.5	-616.5	551.5	-514.5
drug_465	-555.5	-693.5	-719.5	-616.5	602.5	-514.5
drug_466	602.5	664.5	736.5	630.5	523.5	638.5
drug_467	-670	-240	271	-635	-237	-805
drug_468	576	600	719	605	768.5	510
drug_469	699	704	779	681	685.5	699
drug_47	527.5	-395.5	384.5	-458.5	341	599.5
drug_470	-578.5	-705.5	-709.5	-699.5	-718	735.5
drug_471	612.5	625.5	702	643	730	602
drug_472	-303	533	605	-422	-523	461
drug_473	-349	-316	401	-226	-516.5	-711
drug_474	699	704	779	681	568.5	699
drug_475	695	706	782	702	571	696
drug_476	671.5	698.5	774.5	683.5	681	654.5
drug_477	585	496	676	581.5	755	520
drug_478	585	496	676	581.5	494	520
drug_479	576	600	719	605	819.5	510
drug_48	514	576	648	441	714.5	588
drug_480	576	600	719	605	773.5	510
drug_481	-425	-406	393.5	-341.5	611	-578.5
drug_482	616.5	629.5	745.5	619.5	778	679.5
drug_483	576	600	719	605	511.5	510
drug_484	576	600	719	605	708.5	510
drug_485	602.5	664.5	736.5	630.5	791	638.5
drug_486	587	611	709	614	808.5	681
drug_487	-303	533	605	-422	685.5	461
drug_488	616.5	629.5	710.5	331.5	457	669.5
drug_489	335	364	534.5	-237.5	490	-570.5
drug_49	674.5	686.5	768.5	689.5	744.5	-627.5
drug_490	591	586	679.5	255.5	464.5	-635.5
drug_491	612.5	625.5	702	643	586	602
drug_492	576	600	719	605	619	510
drug_493	591	586	679.5	255.5	660.5	-635.5
drug_494	-958	-622	-550	903	-547	885
drug_495	602.5	664.5	736.5	630.5	717	638.5
drug_496	-303	533	605	-422	586	461
drug_5	-341.5	-401.5	517.5	351.5	-406.5	-314.5
drug_50	-440.5	-559.5	503.5	-500.5	528	-622.5
drug_51	-303	533	605	-422	654.5	461
drug_52	669.5	684.5	769.5	688.5	743.5	603.5
drug_53	779.5	368.5	363.5	-559.5	387	800.5
drug_54	514	576	648	441	653.5	588
drug_55	514	576	648	441	802.5	588
drug_56	514	576	648	441	405.5	588
drug_57	514	576	648	441	452.5	588
drug_58	-303	533	605	-422	-639	461
drug_59	524	351	514.5	461.5	448	538.5
drug_6	-303	533	605	-422	-523	461
drug_60	514	576	648	441	575	588
drug_61	-448.5	-454.5	392.5	-490	284.5	-631.5
drug_62	686.5	636.5	747.5	674.5	728.5	691.5
drug_63	514	576	648	441	569.5	588
drug_64	-341.5	-401.5	517.5	351.5	599.5	-314.5
drug_65	-303	533	605	-422	-540.5	461
drug_66	514	576	648	441	785.5	588
drug_67	-516.5	-540.5	-362.5	-507.5	-582.5	-726.5
drug_68	-303	533	605	-422	-523	461
drug_69	538.5	384.5	511	473.5	368.5	542
drug_7	-583.5	811.5	808.5	-697.5	838.5	745.5
drug_70	-400.5	-442.5	549.5	-369.5	-446	-602.5
drug_71	538.5	384.5	511	473.5	511	542
drug_72	476.5	-321.5	562.5	286.5	-434	-416.5
drug_73	514	576	648	441	569.5	588
drug_74	514	576	648	441	714.5	588
drug_75	-440.5	-559.5	503.5	-500.5	-681	-622.5
