ad	density	cc	spath	eigencentr	betwcentr
drug_294	545.5	584.5	-520.5	-705	615	458
drug_295	545.5	538	-520.5	-705	586.5	401.5
drug_296	545.5	444	464	604	462.5	425
drug_297	545.5	399	-546.5	664	-445.5	-463
drug_298	545.5	-582.5	-520.5	604	-641	-576.5
drug_299	545.5	444	-520.5	-705	-485	589
drug_3	-567	-749	-553.5	710	-885.5	-877.5
drug_30	545.5	-511.5	464	412	-580	-730
drug_300	545.5	538	-520.5	-617.5	-532	566
drug_301	545.5	-529.5	464	755	627	-522
drug_302	545.5	-472	-520.5	623	-542.5	-466.5
drug_303	545.5	399	-520.5	-705	604.5	-379
drug_304	545.5	-438	-505	664	-471.5	-394
drug_305	545.5	538	-520.5	-617.5	529.5	566
drug_306	545.5	-484.5	-546.5	710	-549.5	-550.5
drug_307	545.5	444	-520.5	-705	-435	425
drug_308	545.5	-472	-520.5	-617.5	-532	-466.5
drug_309	545.5	538	-520.5	-617.5	-539	566
drug_31	545.5	667.5	464	325.5	602.5	-730
drug_310	545.5	444	-532	604	613	425
drug_311	545.5	489	464	-660	-508.5	482.5
drug_312	545.5	444	464	-747.5	462.5	425
drug_313	545.5	489	464	-660	-507	482.5
drug_314	545.5	538	-520.5	-617.5	-532	566
drug_315	545.5	399	-520.5	-705	569.5	-379
drug_316	545.5	538	-532	470	-519.5	566
drug_317	545.5	538	-546.5	-662	680	566
drug_318	545.5	489	-520.5	-617.5	-539	482.5
drug_319	545.5	538	-473.5	-608.5	-525.5	566
drug_32	545.5	-632	464	412	-666	-678
drug_320	-653	-494.5	-657	-737	-557.5	-566.5
drug_321	-610.5	-506	-669.5	710	-613.5	-541
drug_322	-554.5	-466	-620.5	-761	-590.5	-530
drug_323	-653	-494.5	-657	-737	-604	-566.5
drug_324	-653	-494.5	-657	-737	712	-566.5
drug_325	545.5	538	-586.5	-774.5	515.5	566
drug_326	-653	-494.5	-657	-737	-551	-566.5
drug_327	-653	538	-657	-737	-604	-566.5
drug_328	-653	584.5	-657	-737	615	-566.5
drug_329	545.5	538	-502	-552	588.5	689.5
drug_33	545.5	-605.5	464	315.5	-653	-816.5
drug_330	-554.5	489	-620.5	-761	561.5	-530
drug_331	345	-399.5	-462.5	691.5	-467	-448.5
