ad	density	cc	spath	eigencentr	betwcentr
drug_373	-559	-539	-655	-608	-591	-476
drug_374	739	711	732	522	661.5	730
drug_375	739	711	732	522	664	730
drug_376	770	763	772	694	732.5	738
drug_377	512	569	628	597	561	-421.5
drug_378	454.5	469.5	450	507	-470	360
drug_379	-641.5	-655.5	-648.5	353.5	-787.5	318.5
drug_38	581.5	490	-487	408	-472	-624
drug_380	-641.5	-655.5	-648.5	353.5	-830.5	318.5
drug_381	-693	-701	-697	-701	-773	-675
drug_382	568	-351	-500	306	-467.5	372
drug_383	512	569	628	597	686.5	-421.5
drug_384	-667	-671	-689	-685.5	-784.5	654
drug_385	-562	-607	-624	-613	-498.5	604
drug_386	-438.5	-389.5	-467.5	-492.5	-329.5	591.5
drug_387	-618	-525	-594.5	304.5	-663.5	328.5
drug_388	-497	-572	-532	-576	-646	-525
drug_389	-641.5	-655.5	-648.5	353.5	-630	318.5
drug_39	-497	-572	-532	-576	586	-525
drug_390	635.5	663.5	687	746	621	630
drug_391	334.5	373.5	556.5	370.5	341.5	545.5
drug_392	-615	-516	-598	357	-493	-338
drug_393	-497	-572	-532	-576	489	-525
drug_394	-697.5	-692.5	-692.5	310.5	-752	326.5
drug_395	-618	-525	-594.5	304.5	-662.5	328.5
drug_396	-608.5	-678.5	-682.5	-678.5	-655.5	-658.5
drug_397	-697.5	-692.5	-692.5	310.5	-651	326.5
drug_398	-406.5	383.5	546.5	396.5	-480.5	304.5
drug_399	608.5	639.5	674.5	685	794	712.5
drug_4	684	695	678.5	766.5	-767.5	641.5
drug_40	570	352	-362	332	454.5	331
drug_400	-406.5	383.5	546.5	396.5	464	304.5
drug_401	512	569	628	597	-532.5	-421.5
drug_402	-693	-701	-697	-701	-674	-675
drug_403	-438.5	-389.5	-467.5	-492.5	-334.5	591.5
drug_404	512	569	628	597	682.5	-421.5
drug_405	-784.5	616.5	703.5	-771.5	625.5	-720.5
drug_406	-497	-572	-532	-576	-727	-525
drug_407	514	508	518	-505	503.5	534
drug_408	527	529	533	-517	-485.5	526
drug_409	-507.5	-492.5	504.5	-534.5	-524	-505.5
drug_41	-497	-572	-532	-576	-684	-525
