ad	density	cc	spath	eigencentr	betwcentr
drug_427	1305.5	1358.5	1052.5	-1008.5	1076.5	-821.5
drug_428	1228.5	1348.5	1052.5	-983.5	1092.5	-819.5
drug_429	-1398.5	-1498.5	1052.5	-1239.5	1119.5	767.5
drug_43	939.5	-950	-787.5	-786.5	888	656
drug_430	-1265.5	-1352.5	1052.5	-1174.5	-1023	1025.5
drug_431	1243	1319	1052.5	-634.5	1180.5	-924.5
drug_432	-1406.5	-1500.5	1044.5	-1230.5	-1105	614
drug_433	-1414.5	-1518.5	1011.5	-1237.5	1139	632
drug_434	-1296	-1389	1042.5	-1151.5	1102.5	868
drug_435	1144	-1243.5	1037.5	-1002.5	1240	-852.5
drug_436	1119	1348	1010.5	-572.5	1112	-953.5
drug_437	780.5	979.5	-915.5	930	-756.5	-1047
drug_438	522	915	-988.5	-674	-694.5	-904
drug_439	547	905	-937.5	-974	-576.5	-593
drug_44	-1136	-1181	-1174.5	-1148.5	-1178	804.5
drug_440	719.5	857.5	-927.5	940	682	-568
drug_441	602.5	903.5	-991.5	-717	-772.5	-980
drug_442	864.5	831.5	812.5	800	-723.5	-691
drug_443	732.5	804.5	-809.5	1187	-776	861
drug_444	1276	1294	-956.5	-1026.5	1035	-411.5
drug_445	1111.5	1146.5	-879.5	-1018	1054	-430
drug_446	1018.5	1199.5	-980.5	-690	693	-1131
drug_447	734.5	638.5	-829.5	-715	668	-853
drug_448	730.5	863.5	-798.5	960	741	-562
drug_449	910	934	-965.5	-834.5	-1017	-798.5
drug_45	-1150	-1193	-1168.5	-1150.5	-1165	937
drug_450	799.5	876.5	832.5	656	-598	640
drug_451	456.5	671.5	-928.5	-947	663	733.5
drug_452	-584	-782	-1155.5	841	-939	1063
drug_453	778.5	821.5	-842.5	822.5	-594.5	616.5
drug_454	800	868	-954.5	-794	-730.5	-632
drug_455	823.5	772.5	-837.5	876	749	-902
drug_456	834.5	907.5	-822.5	892.5	-764.5	-972
drug_457	833	797	-949.5	-905	-684.5	-534
drug_458	866	893	-901.5	920	-742.5	-602
drug_459	822	904	-943.5	818	-645.5	-537
drug_46	871.5	925.5	-883.5	-1023.5	-770	830
drug_460	-394.5	706	-886.5	-710	-600	-855
drug_461	734	801	-942.5	920.5	797	-625
drug_462	676.5	862.5	-736.5	852.5	720.5	-497
drug_463	827.5	747.5	-967.5	-828	-711.5	-627
drug_464	835.5	888.5	-843.5	-1022	-764	582
drug_465	781.5	-821.5	768.5	896	-769.5	-500
drug_466	1167	1315	853	-1008.5	-1072.5	823.5
drug_467	1157	1278	911.5	-811	-1098	987
drug_468	-1103	1245	848.5	-844	-1185	968
drug_469	1140	1023	876.5	-697	1177	-1080
drug_47	-1092	-1135	-1050.5	-1146.5	-1170	874
drug_470	1193.5	1268.5	881.5	-825	1184	832
drug_471	1203	1232	1005.5	671	1249	-855.5
drug_472	1100.5	1260.5	882.5	-941.5	-1073.5	1011
drug_473	1097	1302	807	-1004.5	-1106.5	855.5
drug_474	804.5	1274.5	972	727.5	821.5	-1027.5
drug_475	789	1232	895.5	584	851.5	-1072.5
drug_476	980	1288	-912.5	-763.5	1062	-1167.5
drug_477	-1144.5	1154.5	927.5	-976.5	-1118.5	832
drug_478	-1169.5	1286.5	853	-973.5	-1130.5	884.5
drug_479	1187	1310	983.5	-1001.5	-1091	852
drug_48	938.5	-1044.5	-855.5	845	694	-1232.5
drug_480	1119.5	1108.5	983.5	-999.5	1181	809
drug_481	-1077.5	1204	847	-1003.5	-1098.5	940.5
drug_482	1209.5	1310.5	-1150.5	-782.5	1059	-1058.5
drug_483	1245.5	1292.5	895.5	709	1130.5	-1014.5
drug_484	645.5	1098.5	-811.5	-702.5	946	-1171.5
drug_485	-1104.5	1067	983.5	-987.5	1075.5	821
drug_486	-1113.5	1033.5	1063.5	-832.5	1165	806
drug_487	-1063.5	1290.5	889.5	-1011.5	-1089	850
drug_488	1085	1248	983.5	-934.5	-1077.5	845
drug_489	1128	1152	983.5	-978.5	1197	728
drug_49	-955	-1028	731.5	874	969	-801
drug_490	1065.5	1304.5	895.5	-942.5	-1101	1119
drug_491	1155	1242	983.5	-700.5	1124.5	-1092.5
drug_492	1148	1278	847	795.5	1181	-971.5
drug_493	857.5	1173.5	972	466.5	926.5	-1028.5
drug_494	1361	1382	931.5	-876	1028	564
drug_495	833	1161	1002.5	-656.5	871	-1166.5
drug_496	911.5	1038.5	-1180.5	-779.5	1146	789
drug_5	-1080.5	-1252.5	-1014.5	-1113	1057	782
drug_50	-822	-906	-710.5	737	1011	-1059.5
drug_51	-985	-1048	-759.5	666.5	635	880.5
drug_52	890	668	-692.5	823	765	-1042
