ad	density	cc	spath	eigencentr	betwcentr
drug_259	766	878	-801	668	1033	-888
drug_26	775	-680.5	778	659	-784.5	900
drug_260	-665	325	-732	-305	-211.5	-958
drug_261	-323.5	325	-360	-273	-227.5	-832
drug_262	-735	645.5	-801	-455	-782	-888
drug_263	-372	325	-445.5	-353.5	361	-797.5
drug_264	-665	325	-732	-305	-315.5	-958
drug_265	-665	325	-732	-305	-324.5	-958
drug_266	-372	325	-445.5	-353.5	-285.5	-797.5
drug_267	-665	325	-732	-305	225.5	-958
drug_268	-323.5	325	-360	-273	-227.5	-832
drug_269	-665	325	-732	-305	-315.5	-958
drug_27	775	-853	778	659	-901.5	900
drug_270	-665	325	-732	-305	-334.5	-958
drug_271	-665	325	-732	-305	343.5	-958
drug_272	-665	325	-732	-305	-324.5	-958
drug_273	-372	325	-445.5	-353.5	225.5	-797.5
drug_274	-735	645.5	-801	-455	573	-888
drug_275	-372	325	-445.5	-353.5	343.5	-797.5
drug_276	-323.5	325	-360	-273	243	-832
drug_277	-735	645.5	-801	-455	-631	-888
drug_278	-372	325	-445.5	-353.5	343.5	-797.5
drug_279	-372	325	-445.5	-353.5	-307	-797.5
drug_28	775	-853	778	659	-919.5	900
drug_280	-323.5	325	-360	-273	-225.5	-832
drug_281	-372	325	-445.5	-353.5	324	-797.5
drug_282	-665	325	-732	-305	-334.5	-958
drug_283	-665	325	-732	-305	-324.5	-958
drug_284	-372	325	-445.5	-353.5	-365	-797.5
drug_285	533.5	645.5	-597.5	-627.5	-430.5	676.5
drug_286	-372	325	-445.5	-353.5	337	-797.5
drug_287	-323.5	325	-360	-273	243	-832
drug_288	-372	325	-445.5	-353.5	-436.5	-797.5
drug_289	-388	-545	-498	245	-595	-725
drug_29	775	-853	778	659	-891.5	900
drug_290	766	878	-801	668	826	-888
drug_291	766	878	787	668	681	-797.5
drug_292	766	878	-801	668	934.5	-888
drug_293	766	878	787	668	972	-958
drug_294	766	878	-801	668	852.5	-888
drug_295	766	878	-801	668	784	-888
drug_296	766	878	-801	668	-810	-888
drug_297	766	878	-801	668	934.5	-888
drug_298	766	878	-801	668	936.5	-888
drug_299	766	878	-801	668	880	-888
drug_3	-602.5	-1000.5	538.5	-581.5	-1039	750.5
drug_30	533.5	645.5	554.5	435.5	654	-725
drug_300	766	878	-801	668	934.5	-888
drug_301	766	878	-801	668	880	-888
drug_302	766	878	-801	668	934.5	-888
drug_303	766	878	-801	668	1033	-888
drug_304	766	878	-801	668	934.5	-888
drug_305	766	878	-801	668	805	-888
drug_306	766	878	-801	668	1033	-888
drug_307	766	878	787	668	903.5	-647.5
drug_308	766	878	787	668	727.5	-958
drug_309	766	878	-801	668	805	-888
drug_31	775	-680.5	778	659	-748	900
drug_310	766	878	-801	668	934.5	-888
drug_311	766	878	-801	668	826	-888
drug_312	766	878	-801	668	903.5	-888
drug_313	766	878	787	668	934.5	-797.5
drug_314	766	878	-801	668	805	-888
drug_315	766	878	-801	668	880	-888
drug_316	766	878	-801	668	1033	-888
drug_317	766	878	787	668	972	-797.5
drug_318	766	878	-801	668	934.5	-888
drug_319	766	878	787	668	1079.5	-647.5
drug_32	533.5	645.5	554.5	435.5	-558.5	-725
drug_320	1007.5	654.5	1010.5	891.5	580	-797.5
drug_321	1007.5	654.5	1010.5	891.5	642	667.5
drug_322	766	878	-801	668	852.5	-888
drug_323	1007.5	654.5	1010.5	891.5	-503	-888
drug_324	1007.5	654.5	1010.5	891.5	633	-888
drug_325	1007.5	654.5	1010.5	891.5	580	667.5
drug_326	1007.5	654.5	1010.5	891.5	633	667.5
drug_327	1007.5	654.5	1010.5	891.5	577	-888
drug_328	1007.5	654.5	1010.5	891.5	-828.5	-888
drug_329	1007.5	654.5	1010.5	891.5	543.5	-958
drug_33	775	-853	778	659	-891.5	900
drug_330	1007.5	654.5	1010.5	891.5	525.5	-958
drug_331	766	878	787	668	-800	444
drug_332	1007.5	654.5	1010.5	891.5	622.5	-958
drug_333	1007.5	654.5	1010.5	891.5	-771	-888
drug_334	1007.5	654.5	1010.5	891.5	622.5	667.5
drug_335	1007.5	654.5	1010.5	891.5	525.5	667.5
drug_336	766	878	-801	668	858	-888
drug_337	1007.5	654.5	1010.5	891.5	-677.5	-888
drug_338	1007.5	654.5	1010.5	891.5	-693.5	667.5
drug_339	1007.5	654.5	1010.5	891.5	678.5	667.5
drug_34	775	-680.5	778	659	-766.5	900
drug_340	1007.5	654.5	1010.5	891.5	-636	667.5
drug_341	1007.5	654.5	1010.5	891.5	-675	667.5
drug_342	766	878	-801	668	903.5	-888
drug_343	1007.5	654.5	1010.5	891.5	678.5	667.5
drug_344	1007.5	654.5	1010.5	891.5	678.5	-888
drug_345	1007.5	654.5	1010.5	891.5	-636	667.5
drug_346	1007.5	654.5	1010.5	891.5	525.5	667.5
drug_347	1007.5	654.5	1010.5	891.5	577	-797.5
drug_348	1007.5	654.5	1010.5	891.5	633	667.5
drug_349	-879.5	-766.5	538.5	-814.5	756.5	750.5
drug_35	775	-853	778	659	-901.5	900
drug_350	-813	-713	538.5	-782	-725.5	750.5
drug_351	-854.5	-689.5	538.5	-759.5	-743.5	750.5
drug_352	-854.5	-689.5	538.5	-759.5	-911	750.5
drug_353	-879.5	-766.5	538.5	-814.5	-778.5	750.5
drug_354	-813	-713	538.5	-782	-725.5	750.5
drug_355	-879.5	-766.5	538.5	-814.5	-778.5	750.5
drug_356	-795.5	-681.5	538.5	-750.5	641	750.5
drug_357	-813	-713	538.5	-782	-725.5	750.5
drug_358	-813	-713	538.5	-782	-735.5	750.5
drug_359	-813	-713	538.5	-782	789.5	750.5
drug_36	775	-853	778	659	-855	900
drug_360	766	878	787	668	1033	-647.5
drug_361	-813	-713	538.5	-782	722.5	750.5
drug_362	-879.5	-766.5	538.5	-814.5	-778.5	750.5
drug_363	-795.5	-681.5	538.5	-750.5	-856.5	750.5
drug_364	-879.5	-766.5	538.5	-814.5	722.5	750.5
drug_365	-854.5	-689.5	538.5	-759.5	-855.5	750.5
drug_366	-813	-713	538.5	-782	603.5	750.5
drug_367	-813	-713	538.5	-782	-837.5	750.5
drug_368	-879.5	-766.5	538.5	-814.5	-750	750.5
drug_369	-879.5	-766.5	538.5	-814.5	-778.5	750.5
drug_37	775	-545	778	659	-585	900
drug_370	-813	-713	538.5	-782	739.5	750.5
drug_371	-879.5	-766.5	538.5	-814.5	624	750.5
drug_372	-879.5	-766.5	538.5	-814.5	624	750.5
drug_373	766	878	787	668	1033	-958
drug_374	-879.5	-766.5	538.5	-814.5	810.5	750.5
drug_375	-879.5	-766.5	538.5	-814.5	-752.5	750.5
drug_376	-813	-713	538.5	-782	658	750.5
drug_377	1056	1056	473	354	1036	-564.5
drug_378	-813	-713	538.5	-782	-847.5	750.5
drug_379	775	-619	-801	659	-782	900
drug_38	775	-490	778	659	-549.5	900
drug_380	775	-446.5	778	659	375	900
drug_381	775	-619	-801	659	-631	900
drug_382	775	-446.5	778	659	-524	900
drug_383	775	-619	-801	659	-602.5	900
drug_384	775	422	778	659	348	-958
drug_385	-735	645.5	-801	-455	654	-888
drug_386	775	-446.5	778	659	-542.5	900
drug_387	-735	645.5	-801	-455	-659	-888
drug_388	775	-446.5	778	659	-524	900
drug_389	775	-619	-801	659	-810	900
drug_39	775	-545	778	659	-577	900
drug_390	-735	645.5	-801	-455	-631	-888
drug_391	775	-619	-801	659	-518	900
drug_392	775	-446.5	778	659	-430.5	900
drug_393	775	422	778	659	348	-958
drug_394	775	-619	-801	659	-602.5	900
drug_395	775	-619	-801	659	-789.5	900
drug_396	775	-446.5	778	659	-581.5	900
drug_397	533.5	645.5	554.5	435.5	702.5	-797.5
drug_398	775	422	778	659	-324.5	-958
drug_399	775	-446.5	778	659	-411	900
drug_4	766	-1000.5	592.5	-581.5	-1013	804.5
drug_40	775	-680.5	778	659	-635	900
drug_400	775	422	778	659	348	900
drug_401	533.5	-853	-567	435.5	-816	676.5
drug_402	775	-619	-801	659	-677.5	900
drug_403	775	-446.5	778	659	-524	900
drug_404	775	422	778	659	-285.5	900
drug_405	533.5	645.5	-597.5	-627.5	875.5	676.5
drug_406	775	-619	-801	659	-631	900
drug_407	-1094.5	-1024.5	-582.5	-1146.5	-994	629.5
drug_408	-1094.5	-1024.5	-582.5	-1146.5	-994	629.5
drug_409	-1069.5	-999.5	-615.5	-1082.5	-894	575.5
drug_41	775	-853	778	659	-901	900
drug_410	-1094.5	-1024.5	-582.5	-1146.5	-985	629.5
drug_411	-1094.5	-1024.5	-582.5	-1146.5	-985	629.5
drug_412	-1094.5	-1024.5	-582.5	-1146.5	-976.5	629.5
drug_413	-1069.5	-999.5	-615.5	-1082.5	-901.5	575.5
drug_414	-1094.5	-1024.5	-582.5	-1146.5	-985	629.5
drug_415	-1094.5	-1024.5	-582.5	-1146.5	-982	629.5
drug_416	-1094.5	-1024.5	-582.5	-1146.5	-994	629.5
drug_417	-1094.5	-1024.5	-582.5	-1146.5	-985	629.5
drug_418	-1094.5	-1024.5	-582.5	-1146.5	-985	629.5
drug_419	-1094.5	-1024.5	-582.5	-1146.5	-980	629.5
drug_42	775	-680.5	778	659	-748	900
drug_420	-1049	-963	-1154.5	-621.5	-877.5	-688.5
drug_421	-1069.5	-999.5	-615.5	-1082.5	-894	575.5
drug_422	-1094.5	-1024.5	-582.5	-1146.5	-999.5	629.5
drug_423	-1094.5	-1024.5	-582.5	-1146.5	-994	629.5
drug_424	-1094.5	-1024.5	-582.5	-1146.5	-976.5	629.5
drug_425	-1094.5	-1024.5	-582.5	-1146.5	-999.5	629.5
