ad	density	cc	spath	eigencentr	betwcentr
drug_244	-574	518	528.5	-808	638.5	-709.5
drug_245	-562.5	518	528.5	-757	432.5	528.5
drug_246	-768.5	-737.5	528.5	-653	-720	-693
drug_247	-768.5	-737.5	528.5	518	-723.5	-857
drug_248	-792	-755	528.5	-677.5	-753	-703.5
drug_249	516	518	-683.5	-574	638.5	528.5
drug_25	808.5	808.5	819.5	809	772.5	819.5
drug_250	-734	-786	528.5	518	-785	-788.5
drug_251	-734	-786	528.5	518	-814.5	-788.5
drug_252	516	518	-565.5	-713	432.5	528.5
drug_253	516	518	528.5	-729.5	740	528.5
drug_254	-562.5	518	528.5	-757	638.5	528.5
drug_255	-678	-607	528.5	-877	432.5	528.5
drug_256	516	518	-683.5	-574	-545.5	528.5
drug_257	-792	-755	528.5	-677.5	-747.5	-703.5
drug_258	-592	-596	528.5	-872.5	638.5	528.5
drug_259	516	518	-683.5	-574	-545.5	528.5
drug_26	1101.5	1101.5	819.5	1102	852.5	819.5
drug_260	808.5	808.5	819.5	809	852.5	819.5
drug_261	808.5	808.5	819.5	809	806.5	819.5
drug_262	808.5	808.5	819.5	809	806.5	819.5
drug_263	808.5	808.5	819.5	809	852.5	819.5
drug_264	808.5	808.5	819.5	809	852.5	819.5
drug_265	808.5	808.5	819.5	-865.5	772.5	819.5
drug_266	808.5	808.5	819.5	809	806.5	819.5
drug_267	808.5	808.5	-824.5	809	772.5	819.5
drug_268	808.5	808.5	819.5	809	879	819.5
drug_269	-861.5	-845.5	819.5	-876	-847.5	-830.5
drug_27	1101.5	1101.5	819.5	1102	806.5	819.5
drug_270	808.5	808.5	819.5	809	772.5	-823.5
drug_271	808.5	808.5	819.5	809	806.5	-857
drug_272	808.5	808.5	819.5	809	772.5	819.5
drug_273	808.5	808.5	819.5	809	852.5	819.5
drug_274	808.5	808.5	819.5	809	852.5	819.5
drug_275	808.5	808.5	819.5	809	806.5	819.5
drug_276	808.5	808.5	819.5	809	-825.5	819.5
drug_277	808.5	808.5	819.5	809	852.5	-824.5
drug_278	808.5	808.5	819.5	809	852.5	819.5
drug_279	808.5	808.5	819.5	809	806.5	-857
drug_28	1101.5	1101.5	819.5	1102	852.5	819.5
drug_280	808.5	808.5	819.5	809	806.5	819.5
