ad	density	cc	spath	eigencentr	betwcentr
drug_189	506.5	780.5	748	579.5	772	-594.5
drug_19	506.5	780.5	748	579.5	-812.5	-594.5
drug_190	-472.5	-623.5	-562.5	-489.5	744	-594.5
drug_191	583.5	-376.5	375	-246.5	-309.5	1037.5
drug_192	-472.5	-623.5	-562.5	-489.5	-593	-594.5
drug_193	-472.5	-623.5	-562.5	-489.5	-768.5	-594.5
drug_194	506.5	780.5	748	579.5	-812.5	-594.5
drug_195	-472.5	-623.5	-562.5	-489.5	-768.5	731.5
drug_196	506.5	780.5	748	579.5	670.5	-594.5
drug_197	-472.5	-623.5	-562.5	-489.5	752	-594.5
drug_198	-472.5	-623.5	-562.5	-489.5	909.5	731.5
drug_199	506.5	780.5	748	579.5	1014.5	-594.5
drug_2	506.5	780.5	748	579.5	772	-594.5
drug_20	506.5	780.5	748	579.5	877.5	-850.5
drug_200	506.5	780.5	748	579.5	920.5	-594.5
drug_201	-472.5	-623.5	634.5	-489.5	-752.5	-594.5
drug_202	814	902	854.5	841	818	874
drug_203	-472.5	-623.5	634.5	-489.5	885.5	-594.5
drug_204	814	902	854.5	841	818	874
drug_205	506.5	780.5	748	579.5	1007	-594.5
drug_206	823	921	868.5	846	1143.5	881
drug_207	506.5	780.5	748	579.5	-928	-594.5
drug_208	-757.5	464	-562.5	-768.5	629.5	322
drug_209	-472.5	-623.5	-562.5	-489.5	463	-594.5
drug_21	506.5	780.5	748	579.5	658	-594.5
drug_210	823	921	868.5	846	852	881
drug_211	-472.5	-623.5	-562.5	-489.5	-679	-594.5
drug_212	506.5	780.5	748	579.5	670.5	-594.5
drug_213	506.5	780.5	748	579.5	960.5	-594.5
drug_214	803	896	857.5	835	992	887
drug_215	-472.5	-623.5	-562.5	-489.5	-613.5	758.5
drug_216	823	921	868.5	846	1002.5	881
drug_217	803	896	857.5	835	682	887
drug_218	-472.5	-623.5	-562.5	-489.5	-768.5	758.5
drug_219	823	921	868.5	846	1087	881
drug_22	838.5	-874.5	748	-818.5	-1079.5	-855.5
drug_220	823	921	868.5	846	854.5	881
drug_221	-830	886	837.5	837.5	808.5	885
drug_222	803	896	857.5	835	841.5	887
drug_223	787.5	871.5	849.5	833	803.5	859
drug_224	-472.5	-623.5	634.5	-489.5	829	-594.5
drug_225	-472.5	-623.5	-562.5	-489.5	-737.5	-594.5
drug_226	-472.5	-623.5	-562.5	-489.5	615	-594.5
drug_227	506.5	780.5	748	579.5	1007	-594.5
drug_228	-472.5	-623.5	-562.5	-489.5	-364	758.5
drug_229	-472.5	-623.5	-562.5	-489.5	-737.5	780
drug_23	-757.5	650	-562.5	-768.5	820.5	697
drug_230	814	902	854.5	841	819.5	874
drug_231	-472.5	-623.5	-562.5	-489.5	-593	-594.5
drug_232	-472.5	-623.5	-562.5	-489.5	615	731.5
drug_233	506.5	780.5	748	579.5	960.5	-594.5
drug_234	-472.5	-623.5	-562.5	-489.5	-752.5	799.5
drug_235	-472.5	-623.5	-562.5	-489.5	-812.5	799.5
drug_236	-472.5	-623.5	-562.5	-489.5	-583.5	836
drug_237	-472.5	-623.5	-562.5	-489.5	-593	-594.5
drug_238	-472.5	-623.5	-562.5	-489.5	-737.5	770
drug_239	-472.5	-623.5	-562.5	-489.5	618	770
drug_24	835	-869.5	748	-809.5	449	-928.5
drug_240	-472.5	-623.5	-562.5	-489.5	-679	770
drug_241	647	650	591.5	723	744.5	629
drug_242	-472.5	-623.5	-562.5	-489.5	-752.5	836
drug_243	-472.5	-623.5	-562.5	-489.5	-737.5	770
drug_244	647	650	591.5	723	-593	629
drug_245	-472.5	-623.5	-562.5	-489.5	-737.5	-594.5
drug_246	647	650	591.5	723	769	629
drug_247	647	650	591.5	723	-623	629
drug_248	-472.5	-623.5	-562.5	-489.5	-1017.5	799.5
drug_249	-757.5	534.5	-562.5	-768.5	-360	535
drug_25	803	896	862	819	1063.5	891.5
drug_250	506.5	780.5	748	579.5	909.5	-594.5
drug_251	-472.5	-623.5	-562.5	-489.5	-593	-594.5
drug_252	647	650	591.5	723	-593	629
drug_253	506.5	780.5	748	579.5	-752.5	-594.5
drug_254	-472.5	-623.5	-562.5	-489.5	-1017.5	799.5
drug_255	647	650	591.5	723	759.5	629
drug_256	-472.5	-623.5	-562.5	-489.5	-752.5	836
drug_257	-472.5	-623.5	-562.5	-489.5	-737.5	836
drug_258	-472.5	-623.5	-562.5	-489.5	-858	770
drug_259	-472.5	-623.5	-562.5	-489.5	679	770
drug_26	810	881	844	824.5	1123.5	901.5
drug_260	-472.5	-623.5	-562.5	-489.5	-364	788
drug_261	-757.5	364	-562.5	-768.5	-323.5	745
drug_262	-472.5	-623.5	667	-489.5	-593	676.5
drug_263	-757.5	364	-562.5	-768.5	-323.5	745
drug_264	-757.5	364	-562.5	-768.5	301	745
drug_265	-830	399	-562.5	-833.5	494.5	820.5
drug_266	-757.5	364	-562.5	-768.5	-323.5	745
drug_267	-757.5	480	642	-768.5	631.5	703.5
drug_268	-1078.5	-660.5	-817.5	-1095.5	-620.5	-652.5
drug_269	-472.5	-623.5	667	-489.5	-858	676.5
drug_27	810	881	844	824.5	831.5	901.5
drug_270	-757.5	364	-562.5	-768.5	-534	745
drug_271	-757.5	396	-562.5	-768.5	640.5	812
drug_272	-757.5	364	-562.5	-768.5	533	745
drug_273	506.5	780.5	748	579.5	1014.5	-594.5
drug_274	-757.5	364	-562.5	-768.5	302.5	745
drug_275	-757.5	364	-562.5	-768.5	582.5	745
drug_276	-830	600.5	-562.5	-833.5	421.5	724.5
drug_277	-757.5	364	-562.5	-768.5	295.5	745
drug_278	583	480	642	-516.5	684.5	703.5
drug_279	-830	345.5	-562.5	-833.5	-291	514.5
drug_28	-472.5	-623.5	-562.5	-489.5	732.5	816.5
drug_280	-757.5	480	642	-768.5	-483	703.5
drug_281	-757.5	480	642	-768.5	397.5	703.5
drug_282	-830	345.5	-562.5	-833.5	567	514.5
drug_283	-757.5	511.5	-562.5	-768.5	529.5	509.5
drug_284	-757.5	480	642	-768.5	399.5	703.5
drug_285	-793.5	-945.5	-817.5	861.5	-824	-931.5
drug_286	-1078.5	-660.5	-817.5	-1095.5	-637.5	-652.5
drug_287	-1148.5	-521.5	-814	-1158	-525	-591
drug_288	-757.5	480	642	-768.5	-590.5	703.5
drug_289	-1091.5	-666.5	-811.5	-1101.5	-622	1014
drug_29	506.5	780.5	748	579.5	-752.5	-594.5
drug_290	933.5	-913	-850	1005	-864.5	-892
drug_291	933.5	-913	-850	1005	-881.5	-892
drug_292	933.5	-913	-850	1005	-849	-892
drug_293	933.5	-913	-850	1005	-881.5	-892
drug_294	933.5	-913	-850	1005	-1054	-892
drug_295	933.5	-913	-850	1005	-864.5	-892
drug_296	1066	-628	-850	652.5	-713	-1121
drug_297	1066	-628	-850	652.5	-696	-1121
