ad	density	cc	spath	eigencentr	betwcentr
drug_210	-839	-822.5	-826	-826	-301	360.5
drug_211	677.5	546	-608.5	-537.5	-560	694.5
drug_212	-831.5	-834	-833.5	857.5	-306	338.5
drug_213	-831.5	-834	-833.5	-841.5	-311.5	748.5
drug_214	677.5	-748	-764.5	-705.5	-849	-804.5
drug_215	-815.5	-843	-821.5	-833.5	-352.5	450.5
drug_216	-820	-940.5	-817	-704.5	-463	645
drug_217	-820	-716	-817	-930	408	817.5
drug_218	-831.5	-948	-833.5	-725	-426.5	645
drug_219	-820	-940.5	-817	-704.5	-465	586.5
drug_22	876	952	795.5	-594.5	-320	1074.5
drug_220	-831.5	-948	-833.5	857.5	-421	-421
drug_221	-831.5	-948	-833.5	-725	-472	701.5
drug_222	-839	-822.5	-826	-826	-301	552
drug_223	-815.5	-843	-821.5	-833.5	-352.5	666.5
drug_224	-805	-920.5	-768	-694.5	-431	828.5
drug_225	-815.5	-957	-821.5	-717	-471	682
drug_226	-831.5	-834	-833.5	-841.5	-311.5	504.5
drug_227	-839	-822.5	-826	-826	-303	385
drug_228	-839	-936.5	-826	-709.5	-416	500.5
drug_229	-831.5	-948	-833.5	-725	-421	701.5
drug_23	677.5	-511.5	509	896	-712	-728
drug_230	-831.5	-834	-833.5	-841.5	-311.5	666.5
drug_231	-729.5	-831	-745.5	744	-887	-887
drug_232	-736.5	-818	-698.5	914.5	-936	-979
drug_233	-779.5	-877	-735.5	801	-938	-924
drug_234	-779.5	-877	-735.5	-686	-939	-924
drug_235	-779.5	-877	-735.5	744	-940	-924
drug_236	-736.5	-818	-698.5	857.5	-935	-979
drug_237	-753.5	-803	-720.5	857.5	-897	-950
drug_238	677.5	497	509	726.5	-694	-752.5
drug_239	-702	-773.5	-727.5	801	-873.5	-893
drug_24	677.5	592.5	509	759	-739.5	-728
drug_240	677.5	-557	509	888	-802	-796
drug_241	677.5	407	509	669	-431	508
drug_242	-702	-773.5	-727.5	857.5	-873.5	-893
drug_243	677.5	452	509	590	-387	594
drug_244	877	-818	-698.5	1065	-937	-979
drug_245	677.5	-800.5	509	924	-914	-921.5
drug_246	-683.5	-682	-717.5	801	-767	-790.5
drug_247	677.5	-672.5	-744.5	857.5	-526	-983
drug_248	-697	-613	-731.5	744	-502.5	-1002.5
drug_249	-739.5	-881	-748.5	908.5	-995	-986
drug_25	677.5	-638.5	509	678	-683.5	-682
drug_250	-694.5	497	-750.5	726.5	636.5	-754
drug_251	677.5	-754	-719.5	801	-878	-871
drug_252	-763	-879.5	-723.5	842	-980	-951
drug_253	-722.5	546	-676.5	-900.5	-643	-621.5
drug_254	-763	-879.5	-760.5	744	-983	-982
drug_255	-729.5	-717	-733	-785	-866.5	-872
drug_256	-729.5	-831	-733	842	-981.5	-987.5
drug_257	-702	-773.5	-727.5	801	-872	-893
drug_258	677.5	452	509	782	-458	-691.5
drug_259	677.5	-745	-604.5	888	-837	-850
drug_26	677.5	-511.5	509	744	-585	-734
drug_260	-745.5	-685.5	-804.5	696	641.5	-990.5
drug_261	-769	-663	-777	-782	-725.5	-687
drug_262	677.5	703	-691.5	-751.5	695.5	656
drug_263	-769	-663	-777	-782	758.5	-687
drug_264	-670.5	-748	-764.5	764.5	-849	-804.5
drug_265	-769	675.5	-777	-782	816.5	-687
drug_266	-738.5	-561	-770.5	875.5	561.5	-802.5
drug_267	-745.5	-796	-804.5	696	-878.5	-828.5
drug_268	-769	-773.5	-777	759	-834.5	-797
drug_269	677.5	703	-632	564	535.5	656
drug_27	677.5	-638.5	509	519	-677	-682
drug_270	-769	-663	-777	-782	-725.5	-687
