ad	density	cc	spath	eigencentr	betwcentr
drug_218	-925	-786	-742	-703	-966.5	-913
drug_219	-695.5	677	718.5	659.5	863.5	743.5
drug_22	331	469	503.5	861.5	540	-813.5
drug_220	-925	-786	-742	-703	-692	-913
drug_221	-925	-786	-742	-703	-830.5	-913
drug_222	-925	-786	-742	-703	-818	-913
drug_223	-925	-786	-742	-703	-692	-913
drug_224	-899	-747	-742	-731.5	-592.5	890.5
drug_225	-486	399	633.5	-368.5	323.5	937.5
drug_226	-695.5	677	718.5	659.5	769.5	743.5
drug_227	-695.5	677	718.5	659.5	704.5	743.5
drug_228	-925	-786	-742	-703	-966.5	-913
drug_229	-925	-786	-742	-703	659	-913
drug_23	701	580	599.5	568.5	641.5	859.5
drug_230	-925	-786	-742	-703	-692	-913
drug_231	762	771	431.5	759.5	-520.5	871.5
drug_232	750	788	611.5	779.5	630.5	903.5
drug_233	-695.5	-545.5	-543.5	-534.5	532.5	-606.5
drug_234	-695.5	677	718.5	659.5	656	743.5
drug_235	-695.5	-545.5	-543.5	-534.5	704	-606.5
drug_236	-695.5	677	718.5	659.5	-758	743.5
drug_237	-695.5	-545.5	-543.5	-534.5	-758	-606.5
drug_238	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_239	-695.5	677	718.5	659.5	769.5	743.5
drug_24	701	580	599.5	568.5	635	859.5
drug_240	-695.5	677	718.5	659.5	769.5	743.5
drug_241	-695.5	-545.5	573	-534.5	648	-606.5
drug_242	-404	294.5	467	-264.5	-365.5	893
drug_243	-695.5	-545.5	-543.5	-534.5	575.5	-606.5
drug_244	535	677	718.5	659.5	704.5	743.5
drug_245	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_246	-695.5	-545.5	-543.5	-534.5	575.5	-606.5
drug_247	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_248	-695.5	-545.5	-543.5	-534.5	530	-606.5
drug_249	-695.5	-545.5	-543.5	-534.5	-512	-606.5
drug_25	-695.5	-545.5	-543.5	-534.5	-512	-606.5
drug_250	-906.5	-919.5	-916.5	-905.5	-981.5	-819.5
drug_251	-695.5	677	718.5	659.5	667	743.5
drug_252	-695.5	677	718.5	659.5	-758	743.5
drug_253	-695.5	677	718.5	659.5	460.5	743.5
drug_254	-695.5	-545.5	-543.5	-534.5	545	-606.5
drug_255	-695.5	-545.5	-543.5	-534.5	589	-606.5
drug_256	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_257	-695.5	677	718.5	659.5	704.5	743.5
drug_258	-486	462	567	427	519	521
drug_259	-486	417.5	621.5	358.5	-520.5	-802
drug_26	-695.5	-545.5	-543.5	-534.5	-512	-606.5
drug_260	-695.5	-545.5	-543.5	-534.5	575.5	-606.5
drug_261	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_262	-695.5	-545.5	-543.5	-534.5	-512	633
drug_263	-486	-333	443.5	302.5	-378.5	-802
drug_264	-695.5	-545.5	-543.5	-534.5	-628.5	-606.5
drug_265	-695.5	-545.5	-543.5	-534.5	718.5	-606.5
drug_266	-695.5	-545.5	-543.5	-534.5	575.5	-606.5
drug_267	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_268	-695.5	-545.5	-543.5	-534.5	575.5	-606.5
drug_269	-695.5	-545.5	-543.5	535	-641.5	651.5
drug_27	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_270	-486	417.5	621.5	358.5	308.5	-802
drug_271	-322.5	-335.5	-346.5	-324.5	-398.5	-815.5
drug_272	-404	374.5	592	286	478.5	952
drug_273	-695.5	-545.5	-543.5	-534.5	-758	-606.5
drug_274	-695.5	-545.5	-543.5	-534.5	-512	-606.5
drug_275	762	771	431.5	759.5	616.5	871.5
drug_276	-695.5	-545.5	-543.5	-534.5	-591	-606.5
drug_277	-695.5	677	718.5	659.5	769.5	743.5
drug_278	-695.5	-545.5	-543.5	-534.5	545	-606.5
drug_279	762	771	431.5	759.5	-404	871.5
drug_28	-695.5	-545.5	-543.5	-534.5	575.5	-606.5
drug_280	-695.5	677	718.5	659.5	704.5	743.5
drug_281	-695.5	677	718.5	659.5	769.5	743.5
drug_282	-695.5	-545.5	-543.5	-534.5	385.5	-606.5
drug_283	762	771	431.5	759.5	253	871.5
drug_284	-695.5	-545.5	-543.5	-534.5	-808	-606.5
drug_285	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_286	-695.5	-545.5	-543.5	-534.5	545	-606.5
drug_287	-486	-333	443.5	302.5	-252.5	-802
drug_288	-695.5	-545.5	-543.5	-534.5	591	-606.5
drug_289	-486	-333	450	-302	-429	-802
drug_29	-695.5	-545.5	-543.5	-534.5	-790	-606.5
drug_290	619.5	-333	-306.5	-368.5	-444.5	482.5
drug_291	-404	-244	262	-247	-96.5	-444.5
drug_292	-695.5	-545.5	-543.5	-534.5	-515.5	637.5
drug_293	619.5	-333	-306.5	-368.5	-423	482.5
drug_294	-486	417.5	621.5	358.5	629.5	-802
drug_295	-486	354.5	369	-368.5	381.5	464
drug_296	792.5	794.5	800	787	617	958
drug_297	791.5	796.5	803	788	973.5	953
drug_298	-695.5	-545.5	-543.5	-534.5	-512	637.5
drug_299	-695.5	564.5	585	551	616	839
drug_3	715	445	409.5	462.5	496.5	848.5
drug_30	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_300	-695.5	-545.5	-543.5	-534.5	-457	637.5
drug_301	-404	277.5	320	264.5	-155	-444.5
drug_302	-695.5	-545.5	-543.5	-534.5	-641.5	637.5
drug_303	790.5	572.5	578	751	427.5	918
drug_304	-404	-244	262	-247	-267	-444.5
drug_305	-486	-333	-306.5	-368.5	-444.5	414.5
drug_306	-404	-244	262	-247	246.5	-444.5
drug_307	-695.5	-545.5	-543.5	-534.5	-457	637.5
drug_308	628	389	396.5	399.5	425	544.5
drug_309	619.5	-333	-306.5	-368.5	-423	482.5
drug_31	723.5	474.5	448	530	527.5	662
drug_310	-695.5	-545.5	-543.5	-534.5	-445.5	-606.5
drug_311	619.5	-333	-306.5	-368.5	-328	482.5
drug_312	-695.5	-545.5	-543.5	-534.5	-594	637.5
drug_313	-695.5	-545.5	-543.5	-534.5	-628.5	-606.5
drug_314	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_315	-486	-333	-365	-302	-244.5	-802
drug_316	-486	-333	-306.5	-368.5	408.5	414.5
