ad	density	cc	spath	eigencentr	betwcentr
drug_399	557	-589.5	-647.5	-530.5	-570.5	-638.5
drug_4	-779.5	-598.5	-423	504	-790	-882.5
drug_40	-811	-879	-942	-909	584	826.5
drug_400	-516	-730	-747	-686	-656.5	-521
drug_401	-588.5	-621.5	693.5	-811	-483	546.5
drug_402	544	-458	-632.5	449.5	-585	-598.5
drug_403	515	-545.5	-640.5	-631.5	741.5	433
drug_404	-516	-730	-747	-686	-703	-521
drug_405	-716.5	-930.5	-544.5	-886.5	-891	764.5
drug_406	557	-589.5	-647.5	-530.5	-658	-638.5
drug_407	-641.5	854	165	573.5	-684	-700.5
drug_408	-637.5	769	315	448	819	-697.5
drug_409	-620.5	703	-130.5	452.5	-648.5	-693.5
drug_41	625.5	-669	-897	-795	751	751.5
drug_410	-637.5	769	315	448	818	-697.5
drug_411	-631.5	786	160.5	456	-665	829
drug_412	-551.5	455.5	-147	328	-581	-683
drug_413	-582	-522	-142	-376	-631	-687
drug_414	-551.5	455.5	-147	328	-585	-683
drug_415	-551.5	455.5	-147	328	-583	-683
drug_416	-616	764	-137.5	483.5	-641	851.5
drug_417	-579.5	-550.5	-152.5	-342.5	-600.5	-688
drug_418	-609	699.5	231.5	-595	647	907
drug_419	-551.5	455.5	-147	328	-583	-683
drug_42	-811	-879	-942	-909	-435	826.5
drug_420	406.5	714.5	494.5	-386	837	920
drug_421	-616	551.5	167.5	-362.5	-691	-689
drug_422	-659	916	283	578	823	949.5
drug_423	-641.5	854	165	573.5	-683	-700.5
drug_424	-583.5	578	-135.5	468.5	-625.5	-691.5
drug_425	-616	764	-137.5	483.5	-664	851.5
drug_426	-583.5	578	-135.5	468.5	-625.5	-691.5
drug_427	-551.5	455.5	-147	328	-555	-683
drug_428	-659	916	283	578	821.5	949.5
drug_429	-659	916	283	578	820	949.5
drug_43	-811	-879	-942	-909	582	826.5
drug_430	-659	830.5	162.5	546	-696	1003
drug_431	-659	916	283	578	821.5	949.5
drug_432	-620.5	703	-130.5	452.5	-643.5	-693.5
drug_433	-318.5	712.5	502.5	-364	844	988
drug_434	-643.5	935.5	535.5	-641	946	969
drug_435	-309.5	476.5	-253	-365	557	676
drug_436	493.5	807.5	477.5	440	648	1116
drug_437	761	697	812	-836.5	855	728
drug_438	761	697	812	-836.5	-935.5	728
drug_439	-905.5	-896.5	-908.5	-923.5	-989.5	874.5
drug_44	625.5	-669	-897	-795	579	751.5
drug_440	856.5	742.5	847.5	-857	-994.5	866.5
drug_441	856.5	742.5	847.5	-857	-725.5	866.5
drug_442	695	-791	-831	-811	-782.5	760.5
drug_443	741	-652	-804.5	-836.5	-616	742.5
drug_444	868.5	789.5	856.5	-857	-1011.5	836.5
drug_445	-624	-669	751.5	-744.5	-923.5	699.5
drug_446	761	697	812	-836.5	683	728
drug_447	-905.5	-896.5	-908.5	-923.5	-988	874.5
drug_448	-952.5	-840.5	585.5	-1057.5	-1036.5	1133.5
drug_449	868.5	789.5	856.5	-857	747.5	836.5
drug_45	-788.5	-815.5	-937.5	-904.5	553.5	773
drug_450	719	649	735.5	-782.5	-900.5	-794.5
drug_451	868.5	789.5	856.5	-857	-807	836.5
drug_452	740	750	805	771	649	-459
drug_453	-857	-879	-906.5	-916.5	-1011.5	703
drug_454	676	-611.5	722	-782.5	-958	-794.5
drug_455	868.5	789.5	856.5	-857	-942	836.5
drug_456	868.5	789.5	856.5	-857	-800.5	836.5
drug_457	868.5	789.5	856.5	-857	919.5	836.5
drug_458	868.5	789.5	856.5	-857	-800.5	836.5
drug_459	868.5	789.5	856.5	-857	-800.5	836.5
drug_46	625.5	-669	-897	-795	751	751.5
drug_460	719	649	735.5	-782.5	-816.5	-794.5
drug_461	-905.5	-896.5	-908.5	-923.5	-719	878
drug_462	-857	-879	-921.5	-917.5	708.5	831
drug_463	-624	-669	751.5	-744.5	-923.5	699.5
drug_464	856.5	742.5	847.5	-857	-800.5	866.5
drug_465	741	-652	-804.5	-836.5	-885	742.5
drug_466	1101.5	1027.5	842.5	1145.5	815	-604.5
drug_467	-504.5	553	927	581	480.5	566
drug_468	950	872	817	958	628	-454
drug_469	401.5	405.5	721.5	410.5	-278.5	-470.5
drug_47	625.5	-669	-897	-795	583.5	751.5
drug_470	523.5	448.5	406	468	398	724
drug_471	-504.5	553	927	581	479	566
drug_472	1101.5	1027.5	842.5	1145.5	798.5	-604.5
drug_473	1051.5	983.5	1019	1118.5	870	567
drug_474	1051.5	983.5	1019	1118.5	890	567
drug_475	1101.5	1027.5	842.5	1145.5	814	-604.5
drug_476	1101.5	1027.5	842.5	1145.5	817.5	-604.5
drug_477	978	981	1053	1086	933	514
drug_478	1051.5	983.5	1019	1118.5	881.5	567
drug_479	1101.5	1027.5	842.5	1145.5	808	-604.5
drug_48	-938	-958	-961	-959	380	647.5
drug_480	1058.5	990.5	969	1132	795	561
drug_481	1083	1047	989.5	1138.5	893.5	-556.5
drug_482	1058.5	990.5	969	1132	802.5	561
drug_483	1000	944	1035	1088	878.5	580
drug_484	1101.5	1027.5	842.5	1145.5	802	-604.5
drug_485	1101.5	1027.5	842.5	1145.5	811.5	-604.5
drug_486	1083	1047	989.5	1138.5	894.5	-556.5
drug_487	1101.5	1027.5	842.5	1145.5	802	-604.5
drug_488	1058.5	990.5	969	1132	803.5	561
drug_489	1101.5	1027.5	842.5	1145.5	814	-604.5
drug_49	-953	-943	-961	-943.5	-362.5	590
drug_490	950	872	817	958	652	-454
drug_491	1130.5	1009.5	703	1151	889	478
drug_492	1101.5	1027.5	842.5	1145.5	817.5	-604.5
drug_493	1058.5	990.5	758	1136	789.5	490
drug_494	457.5	550.5	1049.5	414.5	577	495.5
drug_495	1007	912	649	1130	616.5	-613
drug_496	1068	958	678	1137	606	579
drug_5	-811	-797	-437.5	661.5	-712.5	-908.5
drug_50	-953	-943	-961	-943.5	475	590
drug_51	-953	-943	-961	-943.5	307.5	590
drug_52	557	-589.5	-647.5	-530.5	-448	-638.5
drug_53	-1138.5	-1158.5	-758.5	-1159.5	-588.5	914.5
drug_54	-1145.5	-1166.5	-765.5	-1166.5	225.5	907.5
drug_55	-938	-958	-961	-959	556	647.5
drug_56	-953	-943	-961	-943.5	479.5	590
drug_57	-953	-943	-961	-943.5	298	590
drug_58	-953	-943	-961	-943.5	307.5	590
