ad	density	cc	spath	eigencentr	betwcentr
drug_321	-793.5	-457.5	626.5	-375.5	471	-850.5
drug_322	616	-702	-788	-590	-931.5	-779
drug_323	616	-702	-788	-590	-869.5	-779
drug_324	-750.5	721.5	808.5	748.5	702	-760.5
drug_325	-793.5	-457.5	626.5	-375.5	-596.5	-850.5
drug_326	-727	-683	-710	-429	-508	-875
drug_327	781.5	750.5	801.5	580	681.5	794.5
drug_328	720.5	716.5	814	300	708.5	-767
drug_329	720.5	716.5	814	300	620	-767
drug_33	665	437	558.5	602	-622	667.5
drug_330	781.5	750.5	801.5	580	596.5	794.5
drug_331	792.5	734.5	240	724.5	270	653
drug_332	756	550	791	335	-465	-853
drug_333	-750.5	721.5	808.5	748.5	-739	-760.5
drug_334	457.5	416.5	587	-278	-472	-702
drug_335	720.5	716.5	814	300	885	-767
drug_336	781.5	750.5	801.5	580	677	794.5
drug_337	828	836	911	834	806	822
drug_338	781.5	750.5	801.5	580	539	794.5
drug_339	781.5	750.5	801.5	580	681.5	794.5
drug_34	-383.5	626.5	700.5	-507.5	633	544.5
drug_340	781.5	750.5	801.5	580	-667.5	794.5
drug_341	827	835	912	807	908	829
drug_342	-585	-666	-521	-619.5	452	681
drug_343	811	827	898	827	902	781
drug_344	765.5	778.5	824.5	798.5	735	753.5
drug_345	756	550	791	335	522	-853
drug_346	824	837	915	833	912	821
drug_347	-777.5	-774.5	-761.5	-692.5	-767	-812.5
drug_348	705	732	853.5	735.5	856	633.5
drug_349	-736.5	-882.5	-805.5	-806.5	-895.5	-793.5
drug_35	797.5	767.5	840.5	788.5	915	803.5
drug_350	-571	-463	448	-403	281	-758
drug_351	-799	-869	-775.5	-795.5	-679.5	-883.5
drug_352	-736.5	-882.5	-805.5	-806.5	-694.5	-793.5
drug_353	-736.5	-882.5	-805.5	-806.5	-1019	-793.5
drug_354	-522.5	-494.5	603	-415	456.5	-734
drug_355	-557.5	-674.5	578.5	-609.5	506	692.5
drug_356	-580	-512	-465.5	-602.5	451	-747.5
drug_357	-736.5	-882.5	-805.5	-806.5	-1022	-793.5
drug_358	-811	-889	-813	-816	-1016.5	-802
drug_359	-813.5	-763.5	-707	-789	-787	-889
drug_36	791.5	811.5	890.5	776.5	601.5	816.5
drug_360	-789	-785	-723	-795.5	-807	-839
drug_361	-799	-869	-775.5	-795.5	-929	-883.5
drug_362	-383.5	626.5	700.5	-507.5	-808	544.5
drug_363	-736.5	-882.5	-805.5	-806.5	-1085	-793.5
drug_364	-736.5	-882.5	-805.5	-806.5	-895.5	-793.5
drug_365	-736.5	-882.5	-805.5	-806.5	-1092.5	-793.5
drug_366	-809.5	789	885	813	-758	-888
drug_367	-736.5	-882.5	-805.5	-806.5	-1026.5	-793.5
drug_368	-799	-869	-775.5	-795.5	-992.5	-883.5
drug_369	811	827	901.5	827	-798	-800.5
drug_37	732	798	871	764	777	770
drug_370	-799	-869	-775.5	-795.5	-805	-883.5
drug_371	-799	-869	-775.5	-795.5	-684.5	-883.5
drug_372	-799	-869	-775.5	-795.5	-608.5	-883.5
drug_373	-557.5	-674.5	578.5	-609.5	682.5	692.5
drug_374	-799	-869	-775.5	-795.5	-603.5	-883.5
drug_375	-736.5	-882.5	-805.5	-806.5	-895.5	-793.5
drug_376	-736.5	-882.5	-805.5	-806.5	-900	-793.5
drug_377	-883.5	-919.5	-764.5	-933.5	-762	1009.5
drug_378	-383.5	626.5	700.5	-507.5	-691.5	544.5
drug_379	705	732	853.5	735.5	663.5	633.5
drug_38	732	798	871	764	940.5	770
drug_380	-522.5	-494.5	603	-415	-694.5	-734
drug_381	-383.5	626.5	700.5	-507.5	633	544.5
drug_382	705	732	853.5	735.5	930.5	633.5
drug_383	732	798	871	764	948.5	770
drug_384	732	798	871	764	687	770
drug_385	1074.5	-618.5	-602.5	1078.5	-634.5	1079.5
drug_386	732	798	871	764	562.5	770
drug_387	732	798	871	764	866	770
drug_388	732	798	871	764	952.5	770
drug_389	732	798	871	764	862	770
drug_39	791.5	811.5	890.5	776.5	782	816.5
drug_390	705	732	853.5	735.5	744.5	633.5
drug_391	705	732	853.5	735.5	852	633.5
drug_392	-522.5	-494.5	603	-415	-683	-734
drug_393	705	732	853.5	735.5	612	633.5
drug_394	732	798	871	764	940.5	770
drug_395	-383.5	626.5	700.5	-507.5	837	544.5
drug_396	716.5	743.5	843.5	745.5	993.5	812.5
drug_397	732	798	871	764	679	770
drug_398	-522.5	-494.5	603	-415	-381.5	-734
drug_399	705	732	853.5	735.5	669	633.5
drug_4	-383.5	626.5	700.5	-507.5	772	544.5
drug_40	797.5	767.5	840.5	788.5	738.5	803.5
drug_400	732	798	871	764	940.5	770
drug_401	799.5	747.5	874	730.5	848	1067
drug_402	732	798	871	764	870	770
drug_403	705	732	853.5	735.5	846.5	633.5
drug_404	732	798	871	764	635.5	770
drug_405	705	732	853.5	735.5	572.5	633.5
drug_406	705	732	853.5	735.5	842.5	633.5
drug_407	-955.5	767.5	-565.5	-1016.5	777.5	704.5
drug_408	-955.5	767.5	-565.5	-1016.5	791.5	704.5
drug_409	-1050	577	-474	-965	586	584
drug_41	791.5	811.5	890.5	776.5	784	816.5
drug_410	-656	899	417	-780	838.5	830
drug_411	-1050	577	-474	-965	550.5	584
drug_412	-955.5	767.5	-565.5	-1016.5	791	704.5
drug_413	-955.5	767.5	-565.5	-1016.5	814	704.5
drug_414	-955.5	767.5	-565.5	-1016.5	777.5	704.5
drug_415	-795	620.5	319.5	-687.5	678.5	557.5
drug_416	-1050	577	-474	-965	579	584
drug_417	-1050	577	-474	-965	573	584
drug_418	-1050	577	-474	-965	595.5	584
drug_419	-955.5	767.5	-565.5	-1016.5	777.5	704.5
drug_42	747	762	834	782	578.5	737
drug_420	-795	620.5	319.5	-687.5	666	557.5
drug_421	-955.5	767.5	-565.5	-1016.5	755	704.5
drug_422	-1050	577	-474	-965	602.5	584
drug_423	-1050	577	-474	-965	550.5	584
drug_424	-1050	577	-474	-965	550.5	584
drug_425	-1050	577	-474	-965	586	584
drug_426	-1050	577	-474	-965	563.5	584
drug_427	-1050	577	-474	-965	595.5	584
drug_428	-955.5	767.5	-565.5	-1016.5	803	704.5
drug_429	-955.5	767.5	-565.5	-1016.5	752.5	704.5
drug_43	791.5	811.5	890.5	776.5	649.5	816.5
drug_430	-955.5	767.5	-565.5	-1016.5	755	704.5
drug_431	-1050	577	-474	-965	598	584
drug_432	-955.5	767.5	-565.5	-1016.5	780.5	704.5
drug_433	-1050	577	-474	-965	557.5	584
drug_434	-656	899	417	-780	899	830
drug_435	-1050	577	-474	-965	573.5	584
drug_436	-955.5	767.5	-565.5	-1016.5	780.5	704.5
drug_437	-683	-825	-853	-744	-934.5	-644
drug_438	-683	-825	-853	-744	-711.5	-644
drug_439	-683	-825	-853	-744	-1008	-644
drug_44	732	798	871	764	627.5	770
drug_440	-683	-825	-853	-744	-1024.5	-644
drug_441	-683	-825	-853	-744	-958.5	-644
drug_442	-383.5	626.5	700.5	-507.5	642.5	544.5
drug_443	-707.5	929.5	-845.5	-826.5	-854.5	870.5
drug_444	691	941	386	799	389.5	868
drug_445	682.5	933.5	454.5	727.5	387	790.5
drug_446	1144	1149	1142	1153	1151	1112
drug_447	-806	-875	-798	-814	-888	-824
drug_448	-683	-825	-853	-744	-668	-644
drug_449	811	827	898	827	-982	781
drug_45	-383.5	626.5	700.5	-507.5	510.5	544.5
drug_450	-683	-825	-853	-744	-958.5	-644
drug_451	-683	-825	-853	-744	-1057	-644
drug_452	-712.5	950.5	946.5	-836.5	868.5	880.5
drug_453	-683	-825	-853	-744	-875.5	-644
drug_454	-683	-825	-853	-744	-958.5	-644
drug_455	-753.5	-760.5	-750.5	706	-598.5	-706.5
drug_456	-683	-825	-853	-744	-864.5	-644
drug_457	-806	-875	-798	-814	-889	-824
drug_458	816	818	862	832	-793	-840
drug_459	-683	-825	-853	-744	-730	-644
drug_46	791.5	811.5	890.5	776.5	785	816.5
drug_460	-806	-875	-798	-814	-690.5	-824
drug_461	-683	-825	-853	-744	-832	-644
drug_462	811	827	898	827	1059.5	781
drug_463	-383.5	626.5	700.5	-507.5	-779.5	544.5
drug_464	-683	-825	-853	-744	-885	-644
drug_465	-683	-825	-853	-744	-832	-644
drug_466	732	798	871	764	948.5	770
drug_467	-835.5	-251.5	282	-724	-228	-978
drug_468	705	732	853.5	735.5	921	633.5
