ad	density	cc	spath	eigencentr	betwcentr
drug_295	773.5	775.5	771.5	859.5	729.5	760.5
drug_296	551.5	-370	-413.5	-293.5	-568.5	-721.5
drug_297	758.5	743.5	745.5	797.5	-575.5	718.5
drug_298	723	726	725	838	-718	690
drug_299	456.5	-370	-413.5	-293.5	-762	-721.5
drug_3	-663	-441	-307	344	221.5	-457.5
drug_30	-1088	-1004	880.5	910.5	-718	-585.5
drug_300	533.5	-550	-569.5	-430.5	-605	-581.5
drug_301	445	-244.5	-267	-312	-393	-433
drug_302	770.5	770.5	769.5	854.5	-860	771.5
drug_303	774.5	772.5	768.5	860.5	-901	769.5
drug_304	551.5	-370	-413.5	-293.5	-568.5	-721.5
drug_305	548	-244.5	-267	-312	328.5	-433
drug_306	755.5	740.5	746.5	790.5	-879	726.5
drug_307	413.5	-244.5	301	-312	-469	-433
drug_308	723	726	725	838	-800	690
drug_309	715.5	709.5	718.5	805.5	849.5	746.5
drug_31	827	-689.5	-671	1007.5	892	980
drug_310	481	-244.5	-267	-312	-388.5	-433
drug_311	769	774	774	856	-898.5	763
drug_312	769	774	774	856	736.5	763
drug_313	771.5	771.5	770.5	857.5	926.5	770.5
drug_314	413.5	-244.5	301	-312	-469	-433
drug_315	772.5	776.5	775.5	858.5	737.5	775.5
drug_316	733.5	707.5	709.5	846.5	902.5	669.5
drug_317	423	-370	433.5	-293.5	-766	-721.5
drug_318	726.5	716.5	711.5	842.5	552	420.5
drug_319	775.5	777.5	772.5	861.5	873.5	774.5
drug_32	-1097.5	-1043.5	878.5	1026.5	-1074	986.5
drug_320	940	-749	-730.5	-875.5	896	1076
drug_321	814.5	-929	-948.5	-719	-769	875.5
drug_322	1065	620	-579.5	-1014.5	880.5	-1005.5
drug_323	1112	1106	1093.5	-1052.5	1136.5	1143.5
drug_324	1049	796	-730.5	997	1086	1093
drug_325	1056.5	1064.5	764	-1001	1082.5	-1061
drug_326	1042	1020	-948.5	988.5	1111.5	1063.5
drug_327	1061	845	699.5	-1001	1040.5	-1061
drug_328	961	813	-730.5	940.5	1034.5	1004.5
drug_329	940	686	-730.5	-901	911.5	1037
drug_33	1014	943	1030	904	-966.5	-959
drug_330	913	-929	-948.5	916.5	1024.5	942.5
drug_331	961	813	-730.5	959.5	920.5	900
drug_332	1102.5	1103.5	1100.5	-1047	1110.5	1129.5
drug_333	1096	1113	1123.5	-1050.5	1131.5	1112.5
drug_334	1111	1115	1117.5	-1054	1141.5	1122.5
drug_335	802.5	-749	756.5	-875.5	658.5	908.5
drug_336	-732	950.5	1014	-719	826.5	-790
drug_337	1097.5	1107.5	1113	-1047	1129.5	1119
drug_338	1102.5	1103.5	1095.5	-1047	1114.5	1098.5
drug_339	1099.5	1111.5	1115	-1050.5	1127.5	1117
drug_34	1023	936	852	1054	926.5	-655
drug_340	814.5	-929	-948.5	-719	-769	875.5
drug_341	645	786	862.5	-875.5	739	792.5
drug_342	1092.5	1091.5	-1076.5	821	-952.5	1018.5
drug_343	961	813	-730.5	940.5	1034.5	1004.5
drug_344	993.5	1042.5	-948.5	886	1043.5	-973.5
drug_345	887	765	-730.5	948	976.5	1041.5
drug_346	1125	1117	1096.5	-1054	1149.5	1148.5
drug_347	1097.5	1107.5	1113	-1047	1116.5	1119
drug_348	1099.5	1111.5	1115	-1050.5	1114.5	1117
drug_349	-444	-550	-569.5	-430.5	-542	-581.5
drug_35	-1062	-1065	-1038	904	-1039.5	962.5
drug_350	-764	-767	368.5	-685.5	-812	-831.5
drug_351	-444	-550	-569.5	-430.5	-488	-581.5
drug_352	-291	-370	489.5	294.5	-564.5	-721.5
drug_353	-714.5	-745.5	-718.5	353	-612	502
drug_354	-714.5	-745.5	-718.5	403	-612	-411
drug_355	-444	573	633	488	-555.5	-581.5
drug_356	-764	-767	368.5	-685.5	-816	-831.5
drug_357	-714.5	-745.5	-718.5	403	-517.5	-411
drug_358	-714.5	-745.5	-718.5	353	-612	502
drug_359	-444	573	633	488	-488	-581.5
drug_36	-1032.5	-1023.5	-714.5	990.5	-668.5	-564.5
drug_360	-444	573	633	488	560.5	-581.5
drug_361	-444	-550	-569.5	-430.5	-425	-581.5
drug_362	-444	573	633	488	560.5	-581.5
drug_363	-444	-550	-569.5	-430.5	-393	-581.5
drug_364	-444	-550	-569.5	-430.5	-383.5	-581.5
drug_365	-444	573	633	488	560.5	-581.5
drug_366	-714.5	-745.5	-718.5	353	-739	502
drug_367	-685	-704	-450	307	-648	-466.5
drug_368	-444	-550	-569.5	-430.5	-605	-581.5
drug_369	-444	573	633	488	-488	-581.5
drug_37	-1097.5	-1043.5	1025	870	-1046	744
drug_370	-291	-370	565.5	318.5	-766	-721.5
drug_371	-444	573	633	488	470	-581.5
drug_372	-764	-767	368.5	-685.5	-816	-831.5
drug_373	-714.5	-745.5	-718.5	403	-526.5	-411
drug_374	-714.5	-745.5	-718.5	403	-622	-411
drug_375	-685	-704	-395	556	-296	-296.5
drug_376	-221.5	-244.5	405	327	321	535
drug_377	-750	-724	-773.5	-676	-334	-290
drug_378	-714.5	-745.5	-718.5	403	-612	-411
drug_379	-444	573	633	488	-539.5	-581.5
drug_38	-1080.5	-958.5	728	927	-623	-543.5
drug_380	507.5	387.5	-351.5	754.5	494.5	450.5
drug_381	761.5	762.5	760.5	851.5	-781.5	-732.5
drug_382	767.5	768.5	738.5	853.5	-712.5	-858
drug_383	750.5	756.5	757.5	844.5	-875	732.5
drug_384	764.5	758.5	749.5	847.5	-861	-732.5
drug_385	560.5	308.5	-351.5	-612.5	-400.5	602.5
drug_386	413.5	-244.5	-299	654.5	-331.5	590.5
drug_387	-291	408.5	481.5	-587	516	410.5
drug_388	560.5	308.5	-241	763.5	630.5	-320
drug_389	614	665	-569.5	681	791.5	-765
drug_39	-791.5	-869.5	954.5	-778.5	-894	-849.5
drug_390	662.5	642.5	-569.5	783.5	889.5	-765
drug_391	581.5	435.5	-569.5	556	538	-765
drug_392	766.5	767.5	747.5	852.5	-705.5	-825
drug_393	-444	-550	-569.5	-430.5	-539.5	-581.5
drug_394	-444	-550	-569.5	-430.5	-622.5	-581.5
drug_395	-444	573	633	488	560.5	-581.5
drug_396	533.5	-550	-569.5	711.5	-685.5	-581.5
drug_397	-291	408.5	435	587.5	226	588
drug_398	581.5	435.5	-351.5	754.5	509.5	518
drug_399	581.5	435.5	-569.5	556	680	-765
drug_4	473	340	445	348	-570.5	-815.5
drug_40	-1062	-1065	-1038	667.5	-998.5	702.5
drug_400	669.5	418.5	-569.5	731.5	815.5	-765
drug_401	-757.5	-718.5	-761.5	-721	174.5	-281
drug_402	560.5	308.5	-351.5	-612.5	660.5	655
drug_403	684	330	-226.5	730.5	508.5	-837
drug_404	445	-244.5	-299	590.5	-215.5	-393.5
drug_405	473	-370	-569.5	584.5	562.5	-765
drug_406	662.5	642.5	-569.5	783.5	566	-765
drug_407	-221.5	271	473.5	291.5	-770	-730.5
