ad	density	cc	spath	eigencentr	betwcentr
drug_374	-629.5	463.5	-471	-637.5	-356	390.5
drug_375	-629.5	644.5	596	649.5	558.5	375.5
drug_376	-629.5	644.5	596	649.5	564	375.5
drug_377	-669.5	-811.5	467	-676.5	-700	825.5
drug_378	422.5	686.5	655	488.5	-818.5	-509
drug_379	-389	-535	-471	-402	-297.5	-509
drug_38	474	-535	-471	444	798	589
drug_380	-389	-535	487.5	-402	-505	-509
drug_381	422.5	686.5	655	488.5	616.5	-509
drug_382	-389	-535	-471	-402	-393	-509
drug_383	474	-535	-471	444	-818.5	589
drug_384	474	-535	-471	444	-641	589
drug_385	-832	463.5	283	-840	669.5	693.5
drug_386	474	-535	-471	444	725	589
drug_387	474	-535	-471	444	-759.5	589
drug_388	474	-535	-471	444	-720	589
drug_389	474	-535	-471	444	749	589
drug_39	-389	-535	-471	-402	-441	687.5
drug_390	-389	-535	-471	-402	599	-509
drug_391	-389	-535	-471	-402	-505	-509
drug_392	-389	-535	487.5	-402	-682.5	-509
drug_393	-389	-535	-471	-402	-491	-509
drug_394	474	-535	-471	444	591	589
drug_395	422.5	686.5	655	488.5	616.5	-509
drug_396	-389	-535	-471	-402	761	703.5
drug_397	474	-535	-471	444	831	589
drug_398	-389	-535	487.5	-402	-505	-509
drug_399	-389	-535	-471	-402	392	-509
drug_4	422.5	686.5	655	488.5	805.5	-509
drug_40	678	747	711	687.5	913.5	767.5
drug_400	474	-535	-471	444	591	589
drug_401	-913	-573	-674.5	-499.5	-634	-986.5
drug_402	474	-535	-471	444	731.5	589
drug_403	-389	-535	-471	-402	-623.5	-509
drug_404	474	-535	-471	444	720.5	589
drug_405	-389	-535	-471	-402	-505	-509
drug_406	-389	-535	-471	-402	-505	-509
drug_407	767	-777	-715	832.5	-881.5	-760
drug_408	767	-777	-715	832.5	-757.5	-760
drug_409	-628	-777	-715	660.5	-716	-760
drug_41	-389	-535	-471	-402	-897	687.5
drug_410	665	-777	-715	728	-822.5	-760
drug_411	-628	-777	-715	660.5	-728.5	-760
drug_412	767	-777	-715	832.5	-708.5	-760
drug_413	767	-777	-715	832.5	-893.5	-760
drug_414	767	-777	-715	832.5	-959.5	-760
drug_415	-628	-777	-715	-641	-744.5	-760
drug_416	-628	-777	-715	660.5	-716	-760
drug_417	-628	-777	-715	660.5	-757.5	-760
drug_418	-628	-777	-715	660.5	-863	-760
drug_419	767	-777	-715	832.5	-728.5	-760
drug_42	697.5	775.5	714.5	714	935.5	762
drug_420	-628	-777	-715	-641	-863	-760
drug_421	767	-777	-715	832.5	-744.5	-760
drug_422	-628	-777	-715	660.5	-906	-760
drug_423	-628	-777	-715	660.5	-757.5	-760
drug_424	-628	-777	-715	660.5	-728.5	-760
drug_425	-628	-777	-715	660.5	-876	-760
drug_426	-628	-777	-715	660.5	-893.5	-760
drug_427	-628	-777	-715	660.5	-604	-760
drug_428	767	-777	-715	832.5	-943.5	-760
drug_429	767	-777	-715	832.5	-744.5	-760
drug_43	-389	-535	-471	-402	-818.5	687.5
drug_430	767	-777	-715	832.5	-888	-760
drug_431	-628	-777	-715	660.5	-922	-760
drug_432	767	-777	-715	832.5	-744.5	-760
drug_433	-628	-777	-715	660.5	-906	-760
drug_434	665	-777	-715	728	-834.5	-760
drug_435	-628	-777	-715	660.5	-757.5	-760
drug_436	767	-777	-715	832.5	-716	-760
drug_437	524.5	595.5	537.5	593	738.5	-509
drug_438	524.5	595.5	537.5	593	661	-509
drug_439	524.5	595.5	537.5	593	-570	-509
drug_44	474	-535	-471	444	798	589
drug_440	524.5	595.5	537.5	593	531.5	-509
drug_441	524.5	595.5	537.5	593	-641	-509
drug_442	422.5	686.5	655	488.5	815	-509
drug_443	665	-742.5	-676.5	728	-692	-798.5
drug_444	665	-744	-680	728	-694.5	-800
drug_445	422.5	686.5	655	488.5	640	-718.5
drug_446	839	244	297.5	-844	156.5	626.5
drug_447	697.5	775.5	718.5	718	710.5	737
drug_448	524.5	595.5	537.5	593	321	-509
drug_449	-629.5	486.5	-471	-637.5	-356	416
drug_45	422.5	686.5	655	488.5	-818.5	-509
drug_450	524.5	595.5	537.5	593	492	-509
drug_451	524.5	595.5	537.5	593	738.5	-509
drug_452	702.5	-740.5	655	-685.5	-690	-794.5
drug_453	524.5	595.5	537.5	593	657.5	-509
drug_454	524.5	595.5	537.5	593	-566.5	-509
drug_455	656.5	750.5	698	691.5	526.5	730.5
drug_456	524.5	595.5	537.5	593	-641	-509
drug_457	697.5	775.5	718.5	718	577.5	737
drug_458	702	769	702.5	720	889	735
drug_459	524.5	595.5	537.5	593	517	-509
