ad	density	cc	spath	eigencentr	betwcentr
drug_312	374	-401	-518	420.5	-452	-499
drug_313	374	-401	-518	420.5	490.5	-499
drug_314	414	-326.5	-469	444	-393.5	-551.5
drug_315	414	-326.5	-469	444	-517	-551.5
drug_316	340.5	-456.5	-577	-357	-606	492.5
drug_317	331.5	-369	-531	-335	-581.5	-487.5
drug_318	414	-326.5	-469	444	-588	-551.5
drug_319	-368	-500	-547.5	-514.5	-518	-431.5
drug_32	455.5	-576.5	-719	622.5	506	581.5
drug_320	602.5	578.5	685.5	559.5	701.5	627.5
drug_321	398	-401	-498.5	399	-365	-534.5
drug_322	588	608	717	-657.5	770	559
drug_323	602.5	578.5	685.5	559.5	539	627.5
drug_324	602.5	578.5	685.5	559.5	708	627.5
drug_325	640	642	707	-707.5	757.5	669
drug_326	602.5	578.5	685.5	559.5	539	627.5
drug_327	602.5	578.5	685.5	559.5	539	627.5
drug_328	602.5	578.5	685.5	559.5	708	627.5
drug_329	547	562	702.5	467.5	565.5	673.5
drug_33	-616.5	-728.5	-755.5	-723.5	-674.5	466
drug_330	588	608	717	-657.5	774	559
drug_331	-584.5	-796.5	-409.5	-753.5	-764	631
drug_332	602.5	578.5	685.5	559.5	-578	627.5
drug_333	398	-401	-498.5	399	-664	-534.5
drug_334	602.5	578.5	685.5	559.5	534	627.5
drug_335	547	562	702.5	467.5	-617	673.5
drug_336	602.5	578.5	685.5	559.5	708	627.5
drug_337	398	-401	-498.5	399	-664	-534.5
drug_338	602.5	578.5	685.5	559.5	-586.5	627.5
drug_339	398	-401	-498.5	399	-444	-534.5
drug_34	455.5	-576.5	-719	622.5	720.5	581.5
drug_340	602.5	578.5	685.5	559.5	703	627.5
drug_341	398	-401	-498.5	399	-406.5	-534.5
drug_342	-805.5	-807.5	507	-701	-542.5	980
drug_343	547	562	702.5	467.5	-641	673.5
drug_344	610	627	728	-684.5	598.5	697
drug_345	602.5	578.5	685.5	559.5	758.5	627.5
drug_346	588	608	717	-657.5	-705	559
drug_347	547	562	702.5	467.5	565.5	673.5
drug_348	588	608	717	-657.5	-751	559
drug_349	-731.5	-676.5	710.5	717.5	794.5	-738.5
drug_35	-632	-703	-764	-730	408.5	654.5
drug_350	-731.5	-676.5	710.5	717.5	-630.5	-738.5
drug_351	-632	-537.5	-326.5	528	-787	-721.5
drug_352	-723	-742	661	-638.5	-852	-720.5
drug_353	726	617	693	663	-678.5	-731.5
drug_354	-731.5	-676.5	710.5	717.5	628.5	-738.5
drug_355	-731.5	-676.5	710.5	717.5	-847.5	-738.5
drug_356	-911.5	-847.5	466.5	-776.5	-913	-900.5
drug_357	-677	-703	461	609.5	-642.5	-747.5
drug_358	-743.5	-733.5	740	723	-734.5	-754.5
drug_359	737	684	723	671	-712.5	-738.5
drug_36	-632	-703	-764	-730	-516.5	654.5
drug_360	709	690	745	657	652.5	701
drug_361	-731.5	-676.5	710.5	717.5	-712.5	-738.5
drug_362	-605	-607	-356.5	381	-557	-679.5
drug_363	-731.5	-676.5	710.5	717.5	-712.5	-738.5
drug_364	737	684	723	671	-847.5	-738.5
drug_365	-743.5	-733.5	740	723	-737	-754.5
drug_366	-695.5	-621	577	541	-786	-692.5
drug_367	-743.5	-733.5	740	723	-820	-754.5
drug_368	-677	-703	461	609.5	-729	-747.5
drug_369	726	617	693	663	-879.5	-731.5
drug_37	455.5	-576.5	-719	622.5	501	581.5
drug_370	-743.5	-733.5	740	723	-737	-754.5
drug_371	726	617	693	663	743.5	-731.5
drug_372	-711	-647	725.5	-576	763.5	-699
drug_373	748.5	649.5	695	703	586.5	-617.5
drug_374	737	684	723	671	811	-738.5
drug_375	-701.5	-730.5	666	-636.5	-574.5	-678.5
drug_376	-783.5	-748.5	721	-641.5	-762	-763.5
drug_377	-594	-510	496	-672	-533.5	642
drug_378	-743.5	-733.5	740	723	-935.5	-754.5
drug_379	347	-369	-538.5	-335	-499.5	-421.5
drug_38	-384	-596	-612	-553	-552	-386
drug_380	374	-369	-538.5	360.5	-596.5	-421.5
drug_381	-331.5	-456.5	-577	-440.5	-463	457.5
drug_382	374	-369	-538.5	360.5	-421.5	-421.5
drug_383	387	-500	-553.5	-440.5	-405.5	-461.5
drug_384	374	-369	-538.5	360.5	-421.5	-421.5
drug_385	-331.5	-456.5	-577	-440.5	-546	406.5
drug_386	-384	-596	-612	-553	-544.5	-386
drug_387	374	-369	-538.5	360.5	-421.5	-421.5
drug_388	387	-500	-553.5	-440.5	530.5	-461.5
drug_389	374	-369	-538.5	360.5	433	-421.5
drug_39	-384	-596	-612	-553	-687	-386
drug_390	387	-500	-553.5	-440.5	-405.5	-461.5
drug_391	387	-500	-553.5	-440.5	-622.5	-461.5
drug_392	374	-369	-538.5	360.5	-295	-421.5
drug_393	387	-500	-553.5	-440.5	-493	-461.5
