ad	density	cc	spath	eigencentr	betwcentr
drug_432	-696	-690	437.5	-715	-625	-610.5
drug_433	-740	-735	437.5	-694	-640	-623.5
drug_434	-718	-724	437.5	427	-714	-598.5
drug_435	-671.5	-682.5	-720.5	-697	-555.5	437.5
drug_436	426	427	-556.5	-527	-377	-584.5
drug_437	-506.5	-568.5	-704.5	427	606.5	-487.5
drug_438	426	427	-590.5	-482	-466	437.5
drug_439	-506.5	-568.5	-704.5	427	606.5	-487.5
drug_44	922.5	922.5	685	922.5	671	685
drug_440	426	427	-590.5	-482	606.5	437.5
drug_441	-506.5	-568.5	-704.5	427	-528.5	-487.5
drug_442	426	427	-590.5	-482	517.5	437.5
drug_443	-506.5	-568.5	-704.5	427	-537	-487.5
drug_444	426	427	-590.5	-482	517.5	437.5
drug_445	426	427	-590.5	-482	-466	437.5
drug_446	-506.5	-568.5	-704.5	427	-547.5	-487.5
drug_447	426	427	-590.5	-482	-493.5	437.5
drug_448	-506.5	-568.5	-704.5	427	-537	-487.5
drug_449	426	427	-590.5	-482	-493.5	437.5
drug_45	922.5	922.5	685	922.5	716.5	685
drug_450	-506.5	-568.5	-704.5	427	-547.5	-487.5
drug_451	426	427	-590.5	-482	-466	437.5
drug_452	-666	-592	-726.5	-733	-731.5	-703.5
drug_453	-506.5	-568.5	-733.5	-668	-693.5	-617.5
drug_454	426	427	-590.5	-482	-466	437.5
drug_455	-506.5	-568.5	-704.5	427	-528.5	-487.5
drug_456	426	427	-590.5	-482	517.5	437.5
drug_457	426	427	-590.5	-482	-466	437.5
drug_458	-506.5	-568.5	-733.5	-668	-697	-617.5
drug_459	-506.5	-568.5	-733.5	-668	-701	-617.5
drug_46	674.5	674.5	-704.5	674.5	716.5	685
drug_460	426	427	-590.5	-482	-466	437.5
drug_461	426	427	-590.5	-482	517.5	437.5
drug_462	-506.5	-568.5	-704.5	427	-553.5	-487.5
drug_463	-506.5	-568.5	-733.5	-668	-697	-617.5
drug_464	-506.5	-568.5	-704.5	427	-537	-487.5
drug_465	-506.5	-568.5	-733.5	-668	-697	-617.5
drug_466	674.5	674.5	685	674.5	-675.5	685
drug_467	-703	-715	685	674.5	-739	-740.5
drug_468	674.5	674.5	685	674.5	671	685
drug_469	674.5	674.5	685	674.5	637.5	685
drug_47	922.5	922.5	685	922.5	716.5	685
drug_470	674.5	674.5	685	674.5	716.5	685
drug_471	674.5	674.5	-704.5	674.5	637.5	685
drug_472	674.5	674.5	685	674.5	716.5	685
drug_473	674.5	674.5	685	674.5	716.5	685
drug_474	674.5	674.5	-704.5	674.5	671	685
drug_475	674.5	674.5	685	674.5	716.5	685
drug_476	674.5	674.5	-704.5	674.5	671	685
drug_477	-703	-715	685	674.5	-739	-740.5
drug_478	-742.5	-743.5	685	674.5	-743.5	-738
drug_479	674.5	674.5	685	674.5	716.5	685
drug_48	-558.5	-540.5	-652.5	427	517.5	437.5
drug_480	-718	-724	685	674.5	-721	685
drug_481	674.5	674.5	685	674.5	671	685
drug_482	674.5	674.5	685	674.5	716.5	-708
drug_483	674.5	674.5	685	674.5	671	685
drug_484	674.5	674.5	685	674.5	637.5	685
drug_485	-718	-724	685	674.5	-716.5	685
drug_486	-726.5	-710.5	685	674.5	716.5	685
drug_487	674.5	674.5	685	674.5	671	685
drug_488	674.5	674.5	685	674.5	671	685
drug_489	674.5	674.5	685	674.5	-675.5	685
drug_49	426	427	-495.5	427	-427.5	-542.5
drug_490	674.5	674.5	685	674.5	744.5	685
drug_491	674.5	674.5	685	674.5	716.5	685
drug_492	674.5	674.5	-704.5	674.5	716.5	685
drug_493	674.5	674.5	685	674.5	671	685
drug_494	-729	-718	685	-683	-740.5	-744.5
drug_495	674.5	674.5	685	674.5	671	685
drug_496	674.5	674.5	685	674.5	671	685
drug_5	-599.5	-651.5	437.5	427	-660	-654
drug_50	426	427	-461	-594.5	-410.5	437.5
drug_51	426	427	-452	-429	517.5	437.5
drug_52	426	427	-590.5	-482	517.5	437.5
drug_53	-506.5	-568.5	-704.5	427	-547.5	-487.5
drug_54	426	427	-517.5	-578	352	437.5
drug_55	-506.5	-568.5	-704.5	427	-537	-487.5
drug_56	426	427	-517.5	-578	-357.5	437.5
drug_57	-558.5	-540.5	-676	427	517.5	437.5
drug_58	-696	-690	-744	-633.5	-607.5	-465
drug_59	426	427	-452	-429	352	437.5
drug_6	-633.5	-603.5	437.5	-441	-597.5	-722
drug_60	-464.5	-526.5	-642	-659.5	-635	-708
drug_61	-696	-690	-744	-633.5	-606.5	-465
drug_62	-558.5	-540.5	-727.5	-684	-610.5	-530.5
drug_63	426	427	-517.5	-578	-357.5	437.5
drug_64	-558.5	-540.5	-676	427	517.5	437.5
