ad	density	cc	spath	eigencentr	betwcentr
drug_246	693.5	663.5	660.5	648.5	-547	-727.5
drug_247	-577.5	-514.5	549.5	-577.5	-697.5	-727.5
drug_248	546	539	637.5	-455.5	-505	-686.5
drug_249	693.5	663.5	660.5	648.5	409	-629.5
drug_25	-746	-661	368.5	547.5	-789	787.5
drug_250	-720	-665	-669	-673	-627	-786
drug_251	693.5	663.5	660.5	648.5	-687	-727.5
drug_252	709.5	697.5	741	701	-466.5	-610.5
drug_253	-732	738	770	-683	529.5	-773
drug_254	-587.5	475.5	549.5	-595.5	-424	655.5
drug_255	-587.5	475.5	549.5	-595.5	-670.5	655.5
drug_256	-587.5	475.5	549.5	-595.5	-673.5	655.5
drug_257	-720	-665	-669	-673	409	-786
drug_258	-651	-622	-659	-637	-558.5	-759
drug_259	-669.5	-598.5	637.5	-651.5	-324	-713.5
drug_26	-732	-655	-390.5	-662	-792.5	787.5
drug_260	761.5	747.5	724.5	-523.5	826	-744.5
drug_261	769	775	733	-542	913.5	-738.5
drug_262	584	514	-382.5	-446	-520.5	-694.5
drug_263	755.5	490.5	438	-542	928	-751
drug_264	769	775	733	-429	891	-697
drug_265	769	775	733	-523.5	930	-744.5
drug_266	761.5	747.5	724.5	-542	858	-751
drug_267	775	750	727	-523.5	837.5	-744.5
drug_268	805.5	807.5	554.5	747.5	946	-744.5
drug_269	769	775	733	-374.5	907.5	-564.5
drug_27	-732	-655	-390.5	-662	-792.5	787.5
drug_270	769	775	733	-523.5	907.5	-744.5
drug_271	761.5	747.5	724.5	-523.5	858	-744.5
drug_272	776	786	739	-523.5	822	-744.5
drug_273	755.5	752.5	616.5	-523.5	902	-744.5
drug_274	769	775	733	-523.5	925	-744.5
drug_275	744.5	761.5	669	-545.5	936	-780.5
drug_276	771	523	494.5	-374.5	945	-564.5
drug_277	755.5	490.5	438	-542	927	-782
drug_278	771	523	494.5	-389.5	952.5	-593.5
drug_279	744.5	761.5	669	-542	936	-782
drug_28	-370	-326	-327.5	631	389	727
drug_280	744.5	761.5	669	-374.5	947	573.5
drug_281	744.5	761.5	669	322.5	902	573.5
drug_282	744.5	761.5	669	-374.5	902	573.5
drug_283	744.5	761.5	669	-523.5	926	-744.5
drug_284	744.5	761.5	669	-374.5	926	573.5
drug_285	542.5	638.5	-357	517.5	682.5	-482
drug_286	805.5	807.5	554.5	747.5	946	-697
drug_287	798	780	546	740	879	-744.5
drug_288	755.5	752.5	616.5	331.5	878.5	564.5
drug_289	733	579	-283.5	689.5	-505	-686.5
drug_29	-530	-380	-461	547.5	-537.5	787.5
drug_290	546	539	449.5	473.5	-441.5	575.5
drug_291	622	588	648.5	513.5	434.5	781.5
drug_292	496.5	568.5	608.5	429.5	337	557.5
drug_293	584	584	651	500	-417.5	480
drug_294	-391	475.5	549.5	-409	282.5	655.5
drug_295	452.5	383.5	430	-409	-417.5	595
drug_296	546	539	449.5	473.5	-380.5	575.5
drug_297	-391	475.5	549.5	-409	-417.5	655.5
drug_298	546	539	449.5	473.5	-417.5	575.5
drug_299	546	539	449.5	473.5	-277.5	575.5
drug_3	444.5	486.5	645	859	731.5	506
drug_30	-669.5	-598.5	-396.5	-687.5	-779.5	787.5
drug_300	496.5	568.5	608.5	429.5	-410	557.5
drug_301	546	539	449.5	473.5	225.5	575.5
drug_302	496.5	568.5	608.5	429.5	337	557.5
drug_303	496.5	568.5	608.5	429.5	337	557.5
drug_304	496.5	568.5	608.5	429.5	453	557.5
drug_305	546	539	449.5	473.5	292	575.5
drug_306	496.5	568.5	608.5	429.5	337	557.5
drug_307	546	539	449.5	473.5	-417.5	575.5
drug_308	496.5	568.5	608.5	429.5	422	557.5
drug_309	546	539	449.5	473.5	298	575.5
drug_31	-429.5	-343.5	-394.5	631	420	727
drug_310	496.5	568.5	608.5	429.5	447	557.5
drug_311	546	539	449.5	473.5	219.5	575.5
drug_312	597.5	598.5	681.5	510.5	374	780.5
drug_313	546	539	449.5	473.5	-327.5	575.5
drug_314	-391	475.5	549.5	-409	-425	655.5
drug_315	496.5	568.5	608.5	429.5	-417.5	557.5
drug_316	546	539	449.5	473.5	-444	575.5
drug_317	-391	475.5	549.5	-409	-417.5	655.5
drug_318	496.5	568.5	608.5	429.5	332	557.5
drug_319	496.5	568.5	608.5	429.5	337	557.5
drug_32	-705.5	-611.5	368.5	547.5	-638.5	787.5
drug_320	903.5	813.5	563.5	496.5	756.5	-664
drug_321	841	828	610.5	499.5	753.5	-672
drug_322	628	699	-490.5	-577.5	696.5	-727.5
drug_323	-689.5	669.5	507	-438	-727	-664
drug_324	694	-571.5	-504	-438	515	-664
drug_325	651.5	-549.5	-548	-370	702	-640
drug_326	-689.5	606	-504	-438	629.5	-664
drug_327	-689.5	699	-504	-438	700.5	-664
drug_328	715.5	714.5	520.5	-438	-592	-664
drug_329	677.5	669.5	507	-274	456	-456.5
drug_33	-732	-655	-390.5	-662	551	787.5
drug_330	628	699	478	-287.5	690.5	-621.5
drug_331	430	343	-357	541	691	-482
drug_332	-689.5	669.5	507	-438	-587	-664
drug_333	715.5	714.5	520.5	-438	510.5	-664
drug_334	-689.5	699	-504	-438	-736.5	-664
drug_335	796.5	868.5	639.5	475.5	820.5	-456.5
drug_336	876	910	717	-610.5	743.5	-752.5
drug_337	825	794	530	447	766	-672
drug_338	-689.5	669.5	507	-438	-732	-664
drug_339	930.5	935.5	615	498	854	-664
drug_34	-456	-348	368.5	547.5	530.5	787.5
drug_340	-689.5	699	-504	-438	684	-664
drug_341	796.5	868.5	639.5	475.5	801	-664
drug_342	506	606	-568	-482	646	-545
drug_343	796.5	868.5	639.5	475.5	820.5	-519.5
drug_344	628	699	478	-255.5	724.5	-432.5
drug_345	825	794	530	447	766	-664
drug_346	796.5	868.5	639.5	475.5	838	-621.5
drug_347	876	910	717	506	743.5	-456.5
drug_348	876	910	717	506	761	-640
drug_349	-669.5	663	-629.5	-651.5	895	-713.5
drug_35	-732	-655	-390.5	-662	-655.5	787.5
drug_350	-669.5	-598.5	-629.5	-651.5	703.5	-713.5
drug_351	-669.5	-598.5	-629.5	-651.5	573.5	-713.5
drug_352	-501	-448	-568	-482	545.5	-545
drug_353	-669.5	-598.5	-629.5	-651.5	743	-713.5
drug_354	-669.5	-598.5	-629.5	-651.5	588	-713.5
drug_355	-669.5	-598.5	-629.5	-651.5	735.5	-713.5
drug_356	-669.5	663	-629.5	-651.5	873.5	-713.5
drug_357	-651	-622	-659	-637	588	-759
drug_358	-651	-622	-659	-637	714.5	-759
drug_359	-651	-622	-659	-637	701	-759
drug_36	-530	-380	-461	547.5	551	787.5
drug_360	-501	-448	-568	-482	624.5	-545
drug_361	-669.5	-598.5	-629.5	-651.5	790.5	-713.5
drug_362	574.5	555.5	-468.5	-513.5	729.5	-424.5
drug_363	-669.5	-598.5	-629.5	-651.5	805.5	-713.5
drug_364	-651	-622	-659	-637	701	-759
drug_365	-651	-622	-659	-637	736	-759
drug_366	530	596	-468.5	529	762.5	-424.5
drug_367	-651	-622	-659	-637	719.5	-759
drug_368	-651	-622	-659	-637	680	-759
drug_369	-669.5	-598.5	-629.5	-651.5	784	-713.5
drug_37	-530	-380	-461	684.5	-534	649.5
drug_370	-651	-622	-659	-637	588	-759
drug_371	-669.5	-598.5	-629.5	-651.5	708	-713.5
drug_372	-669.5	-598.5	-629.5	-651.5	743	-713.5
drug_373	-669.5	-598.5	-629.5	-651.5	703.5	-713.5
drug_374	-651	-622	-659	-637	729.5	-759
drug_375	-501	456.5	-568	-482	633.5	-545
drug_376	-651	-622	-659	-637	790.5	-759
drug_377	-669.5	-598.5	-629.5	-651.5	406	-713.5
drug_378	-651	-622	-659	-637	588	-759
drug_379	-415.5	320	382.5	604.5	289.5	363.5
drug_38	-530	-380	-461	547.5	508.5	787.5
drug_380	-415.5	-308.5	-269	551	335.5	441
drug_381	495.5	478.5	451.5	738.5	628.5	-337
drug_382	479.5	444.5	-440.5	802.5	572.5	-370.5
drug_383	-472.5	519	515	831	653.5	-370.5
drug_384	-415.5	-308.5	294.5	467.5	485	501.5
drug_385	585	586	414.5	728.5	764.5	-345
drug_386	-415.5	320	382.5	604.5	-427.5	363.5
drug_387	354	-274	-357	636	257.5	-482
drug_388	-530	-380	-404.5	467.5	498.5	501.5
drug_389	479.5	444.5	405.5	802.5	605.5	-337
drug_39	-530	-380	-461	547.5	551	787.5
drug_390	354	-224	-292	636	259.5	375
drug_391	-415.5	-308.5	294.5	467.5	422	501.5
drug_392	451	519	515	831	673	-337
drug_393	-415.5	-308.5	-269	551	335.5	441
drug_394	479.5	444.5	405.5	802.5	618.5	-337
drug_395	-472.5	-397.5	-440.5	467.5	-496	501.5
drug_396	-370	-326	382.5	604.5	259	-432.5
drug_397	-427	-363	-454	467.5	-524.5	501.5
drug_398	-370	-326	-327.5	467.5	535	501.5
drug_399	-472.5	-397.5	-440.5	604.5	-493.5	-370.5
drug_4	444.5	486.5	645	859	737	-624
drug_40	-746	-661	368.5	547.5	-539.5	787.5
drug_400	-472.5	-397.5	-440.5	636	259.5	375
drug_401	827	897	386	941	835	-482
drug_402	-370	-326	-327.5	551	335.5	441
drug_403	-370	-326	382.5	604.5	283	-432.5
drug_404	451	519	515	831	620.5	-432.5
drug_405	-528	-566	-650	604.5	-562	-683
drug_406	495.5	478.5	451.5	738.5	587.5	-432.5
drug_407	-767.5	-677.5	799.5	-678.5	627.5	813
drug_408	812	814	877.5	725.5	583	-767.5
drug_409	637.5	644.5	863.5	543.5	463	773.5
drug_41	-530	-380	-461	631	-541.5	727
drug_410	805.5	826.5	882.5	722.5	-515.5	822.5
drug_411	-716	-637	799.5	-612	-700	813
drug_412	812	824	880	720	571	-614
drug_413	-782.5	-696.5	-695.5	-697.5	-557	799.5
drug_414	613	631	799.5	524	555	813
drug_415	820	814	873	716	584.5	-636.5
drug_416	-716	-637	799.5	-612	562.5	813
drug_417	812	814	877.5	725.5	581.5	765.5
drug_418	805.5	826.5	882.5	722.5	-602.5	822.5
drug_419	613	631	799.5	524	555	813
drug_42	-732	-655	-390.5	-662	-652.5	787.5
drug_420	-643.5	-547.5	-643.5	-570.5	-478.5	517.5
drug_421	805.5	826.5	882.5	722.5	-415.5	822.5
drug_422	812	824	880	720	508.5	-777.5
drug_423	-767.5	-677.5	799.5	-678.5	555	813
drug_424	820	814	873	716	-667.5	-636.5
