ad	density	cc	spath	eigencentr	betwcentr
drug_350	641.5	646.5	678	-761.5	720.5	-760.5
drug_351	768.5	775.5	777.5	-823	831.5	-766
drug_352	768.5	775.5	777.5	-823	709.5	-766
drug_353	641.5	646.5	678	-735	670.5	-817
drug_354	768.5	775.5	777.5	732	816	-796
drug_355	641.5	646.5	678	629	775	636
drug_356	583.5	588.5	612.5	-747.5	611	794.5
drug_357	455.5	458.5	587	-672	412	783.5
drug_358	641.5	646.5	678	-761.5	553	-760.5
drug_359	583.5	588.5	612.5	-804.5	612	-808.5
drug_36	-766.5	-775.5	-741.5	488.5	-835	488.5
drug_360	583.5	588.5	612.5	584.5	763.5	794.5
drug_361	768.5	775.5	777.5	-816	827	-818
drug_362	641.5	646.5	678	-785.5	676.5	-858.5
drug_363	641.5	646.5	678	-785.5	527	-858.5
drug_364	768.5	775.5	777.5	-823	691	-766
drug_365	768.5	775.5	777.5	-813	628	-823
drug_366	641.5	646.5	678	-756	738	-759
drug_367	641.5	646.5	678	-716	527	-787
drug_368	641.5	646.5	678	629	720.5	636
drug_369	641.5	646.5	678	-797	668.5	-861
drug_37	-616	-513	428.5	385.5	414.5	390.5
drug_370	768.5	775.5	777.5	732	691	-830
drug_371	641.5	646.5	678	-804.5	836.5	-808.5
drug_372	583.5	588.5	612.5	-676	759.5	794.5
drug_373	641.5	646.5	678	-734	712.5	-733
drug_374	641.5	646.5	678	-740	801	-747
drug_375	768.5	775.5	777.5	732	869.5	734
drug_376	768.5	775.5	777.5	732	866	-868
drug_377	810	812	817.5	808.5	971	770.5
drug_378	809	811	816.5	809.5	648.5	806.5
drug_379	-581	-673	550	394	-643.5	377
drug_38	-736	-745.5	-808.5	-550.5	284.5	-672.5
drug_380	481	485	-666	-448	-447	-605
drug_381	641.5	646.5	678	629	666.5	636
drug_382	-581	-673	574.5	374.5	-563	366.5
drug_383	-497.5	-597.5	627	-641.5	-639	392
drug_384	-521.5	-625.5	-629	-484	-591	-526
drug_385	-533.5	-590.5	581	448	-614	403
drug_386	467.5	471.5	-666	-448	-499.5	-605
drug_387	687.5	692.5	-629	681	752	682
drug_388	481	485	581	448	534.5	403
drug_389	443.5	-538	-671.5	-460.5	559.5	-554.5
drug_39	-775	-781	-739.5	488.5	-739	488.5
drug_390	-384	-449	550	-471.5	429.5	-620.5
drug_391	380.5	-392.5	550	-454	438.5	-518
drug_392	-581	-673	550	-645.5	-664	377
drug_393	594	599	724	510	660	-422.5
drug_394	467.5	471.5	627	-454	-517	-518
drug_395	-392	-488	-633.5	-465.5	443.5	-479.5
drug_396	594	599	724	510	658.5	-417.5
drug_397	-425.5	-480.5	-601.5	-424.5	282.5	-515.5
drug_398	467.5	471.5	627	-472.5	-594	-519.5
drug_399	-581	-673	581	448	-643.5	403
drug_4	715.5	721.5	505	786	-825	-521.5
drug_40	-771.5	-777.5	-745	-636	-605	559
drug_400	492.5	496.5	-572	497	536.5	587
drug_401	980	409	-313	696	263	541
drug_402	-650.5	-691.5	581	448	-612	403
drug_403	-593	-572	604	430	-526	425
drug_404	380.5	383.5	550	394	-347	-431.5
drug_405	-381	-438	587	478.5	-283	813.5
drug_406	-562.5	-621	627	-599.5	-611	392
drug_407	-775	-781	-670.5	348.5	-848	326.5
drug_408	-721.5	-726.5	-784.5	-594.5	-582	-689.5
drug_409	-663	-720	-807.5	-510.5	556	-644.5
drug_41	-633	-661	-774	488.5	-622	-543
drug_410	-759.5	-769.5	-751.5	579	-642.5	429
drug_411	-539.5	-675.5	-782.5	-478.5	456.5	-630.5
drug_412	-715	-700	-441.5	457.5	-787	435.5
drug_413	-741.5	-766.5	-809.5	-523.5	-498	-622.5
drug_414	-636.5	-722.5	-419.5	488	-607	427
drug_415	-612.5	-708.5	-767.5	-548.5	576	-696.5
drug_416	-497.5	-597.5	-572	-551.5	-662	-692.5
drug_417	-752.5	-774.5	-720.5	579	423	429
drug_418	-753.5	-768.5	410.5	457.5	-679.5	435.5
drug_419	-622	-696	-760.5	-544.5	-248	-675.5
drug_42	-721.5	-726.5	-786.5	385.5	-349.5	390.5
drug_420	-731	-751	-752.5	-671.5	-809	559.5
drug_421	-731	-751	-799	-584	-499	-695
drug_422	-731	-751	-799	-584	-662	-695
drug_423	-699	-748	-756.5	-575.5	-752.5	-693.5
drug_424	-782.5	-782.5	-743.5	348.5	-768	326.5
drug_425	-688.5	-736.5	-417.5	-661.5	-602	326.5
drug_426	-688.5	-736.5	-458.5	348.5	-607.5	326.5
drug_427	-705	-733	-795.5	-560.5	505	-676.5
