ad	density	cc	spath	eigencentr	betwcentr
drug_347	843.5	721.5	-589	695.5	688	-497.5
drug_348	877.5	756.5	633	749.5	708	-252.5
drug_349	915.5	835.5	974	862	863	903
drug_35	-362.5	546.5	535.5	-195.5	555.5	508.5
drug_350	849.5	716.5	901.5	768.5	723.5	899.5
drug_351	858.5	870.5	945	817.5	870.5	893.5
drug_352	646.5	516.5	751.5	684.5	552.5	843.5
drug_353	792.5	558.5	765.5	706.5	665	830.5
drug_354	-547	527	547	505.5	495.5	698.5
drug_355	814.5	730.5	782	678.5	740	695.5
drug_356	915.5	835.5	974	862	860.5	903
drug_357	826.5	715.5	915	848.5	734.5	898.5
drug_358	769.5	564.5	782	680.5	702.5	841.5
drug_359	915.5	835.5	974	862	860.5	903
drug_36	-417	600.5	658	277.5	592.5	572.5
drug_360	641	524	759.5	629.5	650.5	860.5
drug_361	769.5	564.5	782	680.5	702.5	841.5
drug_362	915.5	835.5	974	862	871.5	903
drug_363	931	912	974	850	904	839
drug_364	750	817	835.5	846.5	847.5	761.5
drug_365	738.5	518.5	778.5	532.5	666	819.5
drug_366	737.5	582	794.5	750.5	709.5	836.5
drug_367	900.5	822.5	958.5	880.5	858.5	897.5
drug_368	769.5	-575.5	782	680.5	-752.5	841.5
drug_369	915.5	835.5	974	862	860.5	903
drug_37	311.5	546.5	535.5	175.5	467.5	508.5
drug_370	919.5	928.5	756.5	900.5	889	435.5
drug_371	931	912	974	850	914.5	839
drug_372	929	875	960.5	867.5	876	775
drug_373	915.5	835.5	960.5	867.5	866.5	861.5
drug_374	929	875	960.5	867.5	884.5	775
drug_375	835	753	915	847.5	784.5	894.5
drug_376	968.5	971.5	962.5	958.5	912.5	500.5
drug_377	-900	-900	429	-983	681	966
drug_378	835	753	945	818.5	786.5	918.5
drug_379	-677	-813	-857	-556	-794.5	-522
drug_38	311.5	546.5	535.5	-277.5	446.5	-510.5
drug_380	-775.5	-877.5	-867.5	-647.5	-845	-654.5
drug_381	462	-596	-794.5	-430.5	-793	-763.5
drug_382	-769.5	-733.5	-796	-530	-633.5	447.5
drug_383	-820.5	-840.5	-806.5	-616.5	-741	458
drug_384	-701.5	-507.5	-759.5	-767.5	-492	-881.5
drug_385	-775.5	-877.5	-882.5	-585.5	-844	-645.5
drug_386	-627.5	491.5	-733.5	-763.5	-498	-842.5
drug_387	-640	-721	-710.5	-659.5	-749	-711.5
drug_388	-769.5	-733.5	-796	-530	-633.5	548
