ad	density	cc	spath	eigencentr	betwcentr
drug_159	-812.5	-802.5	-965	766	-823	-836
drug_16	-1019.5	-1221.5	1202.5	1235	-1283	-817.5
drug_160	895	791	-842.5	-770.5	768.5	659.5
drug_161	-730	-1034	-1097	-984	-997.5	-717
drug_162	895	791	-842.5	-770.5	794.5	659.5
drug_163	828	-577.5	-665.5	-576.5	518	881.5
drug_164	-730	-1034	-1097	-984	-974	-717
drug_165	895	791	-842.5	-770.5	768.5	659.5
drug_166	895	791	-842.5	-770.5	830.5	659.5
drug_167	895	791	-842.5	-770.5	732.5	659.5
drug_168	828	-577.5	-665.5	-576.5	451	881.5
drug_169	895	791	-842.5	-770.5	768.5	659.5
drug_17	-1019.5	-1221.5	1202.5	1235	-1268.5	-817.5
drug_170	895	791	-842.5	-770.5	869.5	659.5
drug_171	1108	1042	920	1037	990.5	-543.5
drug_172	1131	1105	954.5	-1075	1038.5	-508
drug_173	1057	1012	909.5	1089	1074.5	-1002.5
drug_174	1100	1017	903.5	1050	1044.5	-627.5
drug_175	1131	1105	954.5	-1075	1139.5	-508
drug_176	1108	1042	920	1037	995.5	-543.5
drug_177	1108	1042	927.5	1037	966.5	607.5
drug_178	-1083	-1125	-1004.5	-1127.5	1127.5	-789.5
drug_179	1131	1105	954.5	-1075	1050	-508
drug_18	-967.5	-1243.5	1217	-1242	-1190	-624
drug_180	1108	1042	927.5	1037	1021.5	607.5
drug_181	1131	1105	954.5	-1075	1028	-508
drug_182	1131	1105	954.5	-1075	1129	-508
drug_183	1108	1042	920	1037	1101.5	-543.5
drug_184	1131	1105	954.5	-1075	1038.5	-508
drug_185	1108	1042	920	1037	1096.5	-543.5
drug_186	-1097	1032	931	1081.5	1014	-867
drug_187	1131	1105	954.5	-1075	1038.5	-508
drug_188	1108	1042	920	1037	995.5	-543.5
drug_189	1108	1042	927.5	1037	1124	607.5
drug_19	-926	1254.5	1180	-1189.5	934	-342.5
drug_190	1131	1105	954.5	-1075	982	-508
drug_191	-1010.5	1191.5	1145.5	-1205	916	-238
drug_192	1108	1042	920	1037	1053.5	-543.5
drug_193	1131	1105	954.5	-1075	1038.5	-508
drug_194	1131	1105	954.5	-1075	1028	-508
drug_195	1131	1105	954.5	-1075	1050	-508
drug_196	1108	1042	920	1037	995.5	-543.5
drug_197	1108	1042	920	1037	1096.5	-543.5
drug_198	1131	1105	954.5	-1075	1151	-508
drug_199	-1083	-1125	-1004.5	-1127.5	1171.5	-789.5
drug_2	-926	1254.5	1180	-1189.5	948	-342.5
drug_20	-926	1254.5	1180	-1189.5	929.5	-342.5
drug_200	-1097	1032	931	1081.5	1115	-867
drug_201	-502.5	-784.5	-854.5	-732.5	657.5	-915.5
drug_202	-502.5	-784.5	-854.5	-732.5	-842.5	-915.5
drug_203	-585	-553	-722.5	459.5	-627	1056
drug_204	-502.5	-784.5	-854.5	-732.5	-754	-915.5
drug_205	-585	-553	-722.5	459.5	-520	1056
drug_206	-585	-553	-722.5	459.5	-644	1056
drug_207	-502.5	-784.5	-854.5	-732.5	-781	-915.5
drug_208	-502.5	-784.5	-854.5	-732.5	724	-915.5
drug_209	-585	-553	-722.5	459.5	-550.5	1056
drug_21	-1002.5	1213.5	1161.5	1190.5	-926	-451.5
drug_210	-585	-553	-722.5	459.5	-644	1056
drug_211	-502.5	-784.5	-854.5	-732.5	-749.5	-915.5
drug_212	-502.5	-784.5	-854.5	-732.5	657.5	-915.5
drug_213	-502.5	-784.5	-854.5	-732.5	-693	-915.5
drug_214	-502.5	-784.5	-854.5	-732.5	739.5	-915.5
drug_215	-502.5	-784.5	-854.5	-732.5	-802.5	-915.5
drug_216	-585	-553	-722.5	459.5	-520	1056
drug_217	-502.5	-784.5	-854.5	-732.5	-802.5	-915.5
drug_218	-502.5	-784.5	-854.5	-732.5	-749.5	-915.5
drug_219	-502.5	-784.5	-854.5	-732.5	-802.5	-915.5
drug_22	558.5	1113.5	780.5	569.5	846	269.5
drug_220	-502.5	-784.5	-854.5	-732.5	-733	-915.5
drug_221	-585	-553	-722.5	459.5	-627	1056
drug_222	-502.5	-784.5	-854.5	-732.5	-802.5	-915.5
drug_223	-502.5	-784.5	-854.5	-732.5	-693	-915.5
drug_224	-502.5	-784.5	-854.5	-732.5	-693	-915.5
drug_225	-585	-553	-722.5	459.5	-565	1056
drug_226	-502.5	-784.5	-854.5	-732.5	-755	-915.5
drug_227	-502.5	-784.5	-854.5	-732.5	-693	-915.5
drug_228	-585	-553	-722.5	459.5	-565	1056
drug_229	-502.5	-784.5	-854.5	-732.5	-755	-915.5
drug_23	-1019.5	-1221.5	1202.5	1235	-1288	-817.5
drug_230	-502.5	-784.5	-854.5	-732.5	739.5	-915.5
drug_231	-812.5	-802.5	-965	766	-695	-836
drug_232	895	791	-842.5	-770.5	810.5	659.5
drug_233	895	791	-842.5	-770.5	833.5	659.5
drug_234	-730	-1034	-1097	-984	-1022	-717
drug_235	828	-577.5	-665.5	-576.5	-528.5	881.5
drug_236	895	791	-842.5	-770.5	833.5	659.5
drug_237	895	791	-842.5	-770.5	768.5	659.5
drug_238	-812.5	-802.5	-965	766	-806	-836
drug_239	-730	-1034	-1097	-984	914.5	-717
drug_24	-1019.5	-1221.5	1202.5	1235	-1278	-817.5
drug_240	-730	-1034	-1097	-984	-990.5	-717
drug_241	895	791	-842.5	-770.5	768.5	659.5
drug_242	-730	-1034	-1097	-984	-974	-717
drug_243	-730	-1034	-1097	-984	-901.5	-717
drug_244	-730	-1034	-1097	-984	944	-717
drug_245	-730	-1034	-1097	-984	944	-717
drug_246	895	791	-842.5	-770.5	712	659.5
drug_247	-730	-1034	-1097	-984	-974	-717
drug_248	-730	-1034	-1097	-984	-1022	-717
drug_249	895	791	-842.5	-770.5	732.5	659.5
drug_25	537.5	-498	700.5	-566.5	-853	733.5
drug_250	-730	-1034	-1097	-984	-974	-717
drug_251	-730	-1034	-1097	-984	-934	-717
drug_252	-730	-1034	-1097	-984	-990.5	-717
drug_253	-730	-1034	-1097	-984	-1062	-717
drug_254	895	791	-842.5	-770.5	768.5	659.5
