Name	Score	Rank
drug_281	drug_281	0.95283648466296	328.5
drug_358	drug_358	0.95283648466296	328.5
drug_377	drug_377	0.95283648466296	328.5
drug_401	drug_401	0.95283648466296	328.5
drug_439	drug_439	0.95283648466296	328.5
drug_443	drug_443	0.95283648466296	328.5
drug_445	drug_445	0.95283648466296	328.5
drug_447	drug_447	0.95283648466296	328.5
drug_458	drug_458	0.95283648466296	328.5
drug_464	drug_464	0.95283648466296	328.5
drug_466	drug_466	0.95283648466296	328.5
drug_468	drug_468	0.95283648466296	328.5
drug_470	drug_470	0.95283648466296	328.5
drug_472	drug_472	0.95283648466296	328.5
drug_474	drug_474	0.95283648466296	328.5
drug_475	drug_475	0.95283648466296	328.5
drug_477	drug_477	0.95283648466296	328.5
drug_48	drug_48	0.95283648466296	328.5
drug_482	drug_482	0.95283648466296	328.5
drug_483	drug_483	0.95283648466296	328.5
drug_493	drug_493	0.95283648466296	328.5
drug_495	drug_495	0.95283648466296	328.5
drug_50	drug_50	0.95283648466296	328.5
drug_52	drug_52	0.95283648466296	328.5
drug_72	drug_72	0.95283648466296	328.5
drug_1	drug_1	1	421.5
drug_100	drug_100	1	421.5
drug_102	drug_102	1	421.5
drug_104	drug_104	1	421.5
drug_105	drug_105	1	421.5
drug_106	drug_106	1	421.5
drug_107	drug_107	1	421.5
drug_108	drug_108	1	421.5
drug_109	drug_109	1	421.5
drug_11	drug_11	1	421.5
drug_12	drug_12	1	421.5
drug_171	drug_171	1	421.5
drug_177	drug_177	1	421.5
drug_180	drug_180	1	421.5
drug_191	drug_191	1	421.5
drug_192	drug_192	1	421.5
drug_194	drug_194	1	421.5
drug_2	drug_2	1	421.5
drug_201	drug_201	1	421.5
drug_204	drug_204	1	421.5
drug_207	drug_207	1	421.5
drug_213	drug_213	1	421.5
drug_215	drug_215	1	421.5
drug_220	drug_220	1	421.5
drug_225	drug_225	1	421.5
drug_227	drug_227	1	421.5
drug_229	drug_229	1	421.5
drug_239	drug_239	1	421.5
drug_241	drug_241	1	421.5
drug_242	drug_242	1	421.5
drug_251	drug_251	1	421.5
drug_252	drug_252	1	421.5
drug_257	drug_257	1	421.5
drug_258	drug_258	1	421.5
drug_259	drug_259	1	421.5
drug_26	drug_26	1	421.5
drug_262	drug_262	1	421.5
drug_263	drug_263	1	421.5
drug_269	drug_269	1	421.5
drug_270	drug_270	1	421.5
drug_272	drug_272	1	421.5
drug_277	drug_277	1	421.5
drug_287	drug_287	1	421.5
drug_289	drug_289	1	421.5
drug_291	drug_291	1	421.5
drug_294	drug_294	1	421.5
drug_295	drug_295	1	421.5
drug_296	drug_296	1	421.5
