ad	density	cc	spath	eigencentr	betwcentr
drug_486	-831	-819	-651.5	-733	-992.5	-1328.5
drug_487	-831	-819	-651.5	-733	-1080.5	-1328.5
drug_488	-831	-819	-651.5	-733	-1111.5	-1328.5
drug_489	-831	-819	-651.5	-733	-984	-1328.5
drug_49	-831	-804	-980.5	642	-1087	-890.5
drug_490	-831	-819	-651.5	-733	-1057	-1328.5
drug_491	-831	-819	-651.5	-733	-1080.5	-1328.5
drug_492	-831	-531	-528	-439.5	-753.5	-1438
drug_493	-831	-819	-651.5	-733	-1007.5	-1328.5
drug_494	-831	719	-690.5	831	-844	-1067.5
drug_495	-831	-819	-651.5	-733	-1007.5	-1328.5
drug_496	-831	-819	-651.5	-733	-992.5	-1328.5
drug_5	-831	1392.5	1328.5	1355.5	-1086	-597.5
drug_50	-831	-678.5	-859.5	514	-750	1235.5
drug_51	-831	-678.5	-859.5	514	-785	1235.5
drug_52	-831	-1061.5	-1131.5	-991.5	-1277.5	-750.5
drug_53	-831	-1061.5	-1131.5	-991.5	-1277.5	-750.5
drug_54	-831	-936	-1010.5	-871	-1021.5	-1084.5
drug_55	-831	-936	-1010.5	-871	-908	-1084.5
drug_56	-831	-678.5	-859.5	514	-681	1235.5
drug_57	-831	-678.5	-859.5	514	-785	1235.5
drug_58	-831	-936	-1010.5	-871	-790	-1084.5
drug_59	-831	-936	-1010.5	-871	-902.5	-1084.5
drug_6	-831	-1402.5	1371.5	1407	-1453.5	-1020.5
drug_60	-831	-936	-1010.5	-871	-902.5	-1084.5
drug_61	-831	-936	-1010.5	-871	-835	-1084.5
drug_62	-831	-936	-1010.5	-871	-954	-1084.5
drug_63	-831	-936	-1010.5	-871	-908	-1084.5
drug_64	-831	-678.5	-859.5	514	-810.5	1235.5
drug_65	-831	-936	-1010.5	-871	-998	-1084.5
drug_66	-831	-678.5	-859.5	514	-764.5	1235.5
drug_67	-831	-936	-1010.5	-871	-849	-1084.5
drug_68	-831	-678.5	-859.5	514	-764.5	1235.5
drug_69	-831	-936	-1010.5	-871	-952	-1084.5
drug_7	-831	-1402.5	1371.5	1407	-1470.5	-1020.5
drug_70	-831	-936	-1010.5	-871	-879	-1084.5
drug_71	-831	-936	-1010.5	-871	-998	-1084.5
drug_72	-831	-936	-1010.5	-871	-835	-1084.5
