ad	density	cc	spath	eigencentr	betwcentr
drug_252	-831	1308.5	1149.5	1310.5	1339	-1066.5
drug_253	-831	1286	1123.5	1294.5	1362	-1085.5
drug_254	-831	1301.5	1170	1290.5	1328	-1062.5
drug_255	-831	1301.5	1130	1313	1212.5	-1021
drug_256	-831	1301.5	1130	1313	1373	-1021
drug_257	-831	1135	1192.5	1187.5	1153	-1087.5
drug_258	-831	-861	-932	950	-962	-1001.5
drug_259	-831	1055	1083	1101	-1150.5	-1026.5
drug_26	-831	-802	685.5	-635.5	-703	906.5
drug_260	-831	1183.5	1284.5	1174.5	1024.5	794.5
drug_261	-831	1150.5	1239	1211	-1102	937
drug_262	-831	1150.5	1239	1211	1057.5	937
drug_263	-831	1150.5	1239	1211	1134.5	937
drug_264	-831	1061	982	1427	1443	628.5
drug_265	-831	1150.5	1239	1211	958.5	937
drug_266	-831	1150.5	1239	1211	1012.5	937
drug_267	-831	1183.5	1284.5	1174.5	1096.5	794.5
drug_268	-831	1150.5	1239	1211	1300	937
drug_269	-831	-898.5	-901.5	707	900	-851
drug_27	-831	-836	810	738.5	-1070.5	732.5
drug_270	-831	1150.5	1239	1211	1012.5	937
drug_271	-831	1150.5	1239	1211	1234	937
drug_272	-831	1183.5	1284.5	1174.5	1019.5	794.5
drug_273	-831	1183.5	1284.5	1174.5	1096.5	794.5
drug_274	-831	1150.5	1239	1211	1134.5	937
drug_275	-831	1150.5	1239	1211	1134.5	937
drug_276	-831	767.5	-858.5	773.5	-865	-578
drug_277	-831	1150.5	1239	1211	1012.5	937
drug_278	-831	767.5	-858.5	773.5	-695	-578
drug_279	-831	1150.5	1239	1211	1134.5	937
drug_28	-831	-836	810	738.5	-898	732.5
drug_280	-831	-898.5	-901.5	707	899	-851
drug_281	-831	939.5	955.5	824.5	815	-501.5
drug_282	-831	767.5	-858.5	773.5	-691	-578
drug_283	-831	1183.5	1284.5	1174.5	920.5	794.5
drug_284	-831	767.5	-858.5	773.5	767.5	-578
drug_285	-831	767.5	810	773.5	935.5	449.5
drug_286	-831	1227.5	1239	1211	1196	-825
drug_287	-831	1183.5	1284.5	1174.5	1285	794.5
drug_288	-831	-836	810	738.5	-898	732.5
drug_289	-831	1227.5	1239	1211	1196	-825
drug_29	-831	-836	810	738.5	-903	732.5
drug_290	-831	-773.5	-779.5	-873	842	-649
drug_291	-831	1003.5	1068.5	994.5	992.5	-864.5
drug_292	-831	1003.5	1068.5	994.5	870.5	-864.5
drug_293	-831	1003.5	1068.5	994.5	870.5	-864.5
drug_294	-831	1003.5	1068.5	994.5	1158	-864.5
drug_295	-831	1003.5	1068.5	994.5	870.5	-864.5
drug_296	-831	829	873.5	-768	872	720.5
drug_297	-831	1036	1088.5	1044	1030	825
drug_298	-831	1003.5	1068.5	994.5	992.5	-864.5
drug_299	-831	1003.5	1068.5	994.5	1184	-864.5
drug_3	-831	1234	1155.5	1301.5	1209.5	1115.5
drug_30	-831	-802	685.5	-635.5	-703	906.5
drug_300	-831	1003.5	1068.5	994.5	1144.5	-864.5
drug_301	-831	1049	1093	1013.5	1007.5	1021
drug_302	-831	1003.5	1068.5	994.5	992.5	-864.5
drug_303	-831	1003.5	1068.5	994.5	982.5	-864.5
drug_304	-831	-773.5	-779.5	-873	-559	-649
drug_305	-831	1003.5	1068.5	994.5	1092	-864.5
drug_306	-831	1036	1088.5	1044	1030	825
drug_307	-831	1003.5	1068.5	994.5	992.5	-864.5
