ad	density	cc	spath	eigencentr	betwcentr
drug_315	-831	1421	1427	1365	1325.5	-636
drug_316	-831	1421	1427	1365	1364.5	-636
drug_317	-831	1421	1427	1365	1348.5	-636
drug_318	-831	1421	1427	1365	1326	-636
drug_319	-831	1421	1427	1365	1326.5	-636
drug_32	-831	1161	1037.5	1026.5	1083	1070.5
drug_320	-831	532.5	612.5	-711	-668.5	1101.5
drug_321	-831	504	516	-520	-692	1063
drug_322	-831	714.5	978.5	-622.5	997	937.5
drug_323	-831	714.5	978.5	-622.5	772	937.5
drug_324	-831	806	751	789.5	805	1034
drug_325	-831	504	516	-520	-461	1063
drug_326	-831	-659.5	-862	-622.5	-604	1074.5
drug_327	-831	687	791	-711	-882	1010
drug_328	-831	-831.5	-681	-929.5	-1148.5	1059.5
drug_329	-831	-831.5	-681	-929.5	-1138.5	1059.5
drug_33	-831	946	995	809.5	663	765
drug_330	-831	687	791	-711	-808.5	1010
drug_331	-831	-1426.5	908.5	1059	1062.5	-1505
drug_332	-831	532.5	612.5	-711	703	1101.5
drug_333	-831	806	751	789.5	-882	1034
drug_334	-831	-987	-1068	-827	-890.5	801.5
drug_335	-831	-831.5	-681	-929.5	-1002	1059.5
drug_336	-831	687	791	-711	-882	1010
drug_337	-831	981.5	754.5	990	857	1108.5
drug_338	-831	687	791	-711	838	1010
drug_339	-831	687	791	-711	-882	1010
drug_34	-831	-987	-1068	-827	-1102	-726
drug_340	-831	687	791	-711	678	1010
drug_341	-831	-553.5	-553	-734	-785	1130.5
drug_342	-831	946	-950	988.5	732	-953.5
drug_343	-831	1181.5	1156.5	1060.5	1260.5	999.5
drug_344	-831	1029.5	1007	894.5	937	813
drug_345	-831	532.5	612.5	-711	-639.5	1101.5
drug_346	-831	741.5	579.5	759	-625	1081.5
drug_347	-831	929.5	937	809.5	743	967
drug_348	-831	-831.5	-681	-929.5	-1160.5	-916.5
drug_349	-831	1144	1184	1015	1276	827
drug_35	-831	823	809	789.5	552	865
drug_350	-831	-1163.5	-1188.5	-1140.5	-1138	-1100.5
drug_351	-831	973.5	1019	-983	929.5	1029
drug_352	-831	1144	1184	1015	1113	827
drug_353	-831	1144	1184	1015	1266.5	827
drug_354	-831	-987	-1068	-827	-1102	849.5
drug_355	-831	733	-942	609	-788.5	-833
drug_356	-831	-659.5	-942	-540	-788.5	-833
drug_357	-831	1144	1184	1015	1113	827
drug_358	-831	1007	1046.5	894.5	966	663.5
drug_359	-831	-1155.5	-1185	-1148	-1392.5	-1091
drug_36	-831	574.5	-637.5	464	-909	-996.5
drug_360	-831	-1155.5	-1185	-1148	-1127.5	-1091
drug_361	-831	973.5	1019	-983	926.5	1029
drug_362	-831	-987	-1068	-827	-1013	-726
drug_363	-831	1144	1184	1015	1331.5	827
drug_364	-831	1144	1184	1015	1113	827
drug_365	-831	1144	1184	1015	1109	827
drug_366	-831	1040.5	1027.5	1045	1135	1113.5
drug_367	-831	1144	1184	1015	1113	827
drug_368	-831	973.5	1019	-983	808	1029
drug_369	-831	1192.5	1192	1076.5	984	1048
drug_37	-831	-831.5	738.5	-929.5	-1222	-916.5
drug_370	-831	973.5	1019	-983	926.5	1029
drug_371	-831	973.5	1019	-983	923	1029
drug_372	-831	973.5	1019	-983	924.5	1029
drug_373	-831	733	-942	609	-788.5	-833
drug_374	-831	973.5	1019	-983	929.5	1029
drug_375	-831	1144	1184	1015	1109	827
drug_376	-831	1144	1184	1015	1117	827
drug_377	-831	1002	940	995.5	1068.5	-1249.5
drug_378	-831	-987	-1068	-827	1074.5	-726
drug_379	-831	-831.5	-681	-929.5	-971	-916.5
drug_38	-831	-831.5	738.5	-929.5	-1002	-916.5
drug_380	-831	-987	-1068	-827	-1122.5	849.5
drug_381	-831	-987	-1068	-827	-1102	-726
drug_382	-831	-831.5	-681	-929.5	-1129.5	-916.5
drug_383	-831	-831.5	738.5	-929.5	-1148.5	-916.5
drug_384	-831	-831.5	738.5	-929.5	-971	-916.5
drug_385	-831	-881.5	-796.5	1097.5	1088.5	1256.5
drug_386	-831	-831.5	738.5	-929.5	-1002	-916.5
