ad	density	cc	spath	eigencentr	betwcentr
drug_263	-831	1185	1150.5	1222.5	1413.5	1037.5
drug_264	-831	964	1150.5	-1032.5	878.5	1493.5
drug_265	-831	1420	1150.5	1522.5	960	1429
drug_266	-831	1185	1150.5	1222.5	1294.5	1037.5
drug_267	-831	1420	1150.5	1522.5	970.5	1429
drug_268	-831	1420	1150.5	1522.5	1005.5	1429
drug_269	-831	-867	-1170.5	-1495.5	1026.5	1285
drug_27	-831	-797	1150.5	-1435.5	867.5	1473.5
drug_270	-831	1420	1150.5	1522.5	939	1429
drug_271	-831	1420	1150.5	1522.5	890.5	1429
drug_272	-831	964	-1178.5	-1460.5	843.5	1493.5
drug_273	-831	855.5	1150.5	-1045	1026.5	1285
drug_274	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_275	-831	803	1098	-992	1131.5	1342.5
drug_276	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_277	-831	855.5	1150.5	889	1077	1285
drug_278	-831	855.5	1150.5	-1233.5	1061.5	1285
drug_279	-831	1420	1150.5	1522.5	925	1429
drug_28	-831	-830	1150.5	-1429	856.5	1473.5
drug_280	-831	1185	1150.5	1222.5	1462	1037.5
drug_281	-831	803	1098	-1326.5	1106.5	1342.5
drug_282	-831	964	1150.5	975	856.5	1493.5
drug_283	-831	1420	1150.5	1522.5	890.5	1429
drug_284	-831	1185	1150.5	-1348	1112	1037.5
drug_285	-831	855.5	1150.5	1466	917	1429
drug_286	-831	1185	1150.5	-1256.5	1259.5	1037.5
drug_287	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_288	-831	1420	1150.5	1522.5	1005.5	1429
drug_289	-831	1420	1150.5	1522.5	970.5	1429
drug_29	-831	855.5	1150.5	-1267.5	1020.5	1285
drug_290	-831	-1168	-1142.5	-1177	-1200	-1065
drug_291	-831	-1245.5	-1200.5	-1169	-906	-1264
drug_292	-831	544.5	708.5	1184.5	-595	1020
drug_293	-831	-1221	-1180.5	1174.5	-733	-1242
drug_294	-831	544.5	708.5	1184.5	-609.5	1020
drug_295	-831	-1297	-1239.5	-1208	-1180	-1294
drug_296	-831	-546.5	708.5	1184.5	-843	-1077.5
drug_297	-831	-1227	-1188.5	1174.5	641	-1228
drug_298	-831	-1192	-1168	-1141.5	-1020	-1203.5
drug_299	-831	544.5	708.5	1184.5	-519	-1134
drug_3	-831	-604.5	708.5	586.5	-753	989.5
drug_30	-831	745.5	1150.5	-1329.5	812	1473.5
drug_300	-831	-828.5	-809	1077.5	-658.5	-1118.5
drug_301	-831	544.5	708.5	1184.5	-706	1020
drug_302	-831	-1276	-1236.5	-1202	-960	-1300
drug_303	-831	-1294	-1237.5	-1209	-1159	-1298
drug_304	-831	-546.5	708.5	1184.5	-910	-1077.5
drug_305	-831	544.5	708.5	1184.5	-609.5	1020
drug_306	-831	-1216.5	-1186.5	1174.5	-599	-1263
drug_307	-831	544.5	708.5	1184.5	621.5	1020
drug_308	-831	-1192	-1168	-1141.5	-1019	-1203.5
drug_309	-831	-1056	-1161.5	-1106	-1030	-1175
drug_31	-831	1185	1150.5	-1387.5	1143.5	1037.5
drug_310	-831	544.5	708.5	1184.5	-529	1020
drug_311	-831	-1295.5	-1241	-1204.5	-1221	-1295.5
drug_312	-831	-1295.5	-1241	-1204.5	-1222	-1295.5
drug_313	-831	-1290	-1238.5	-1203	-992	-1299
drug_314	-831	544.5	708.5	1184.5	-537.5	1020
drug_315	-831	-1299	-1243.5	-1207	1131	-1304
drug_316	-831	-1072	-1130.5	-1173	-1175	-1125
drug_317	-831	-580.5	-770.5	1184.5	-765	-1085
drug_318	-831	-1159	-1158.5	-1156	-989	-1062
drug_319	-831	-1300	-1242.5	-1211	-1046	-1303
drug_32	-831	-830	1150.5	-1429	891.5	1473.5
drug_320	-831	1255	1221	-1296.5	1375	1122
drug_321	-831	1255	1221	1161	1058.5	1122
drug_322	-831	1255	1221	1161	1205	1122
drug_323	-831	925.5	1221	-1471.5	1032.5	1369.5
drug_324	-831	1255	1221	-1216	1215	1122
drug_325	-831	1255	1221	1161	1205	1122
drug_326	-831	1255	1221	-1169.5	1359	1122
drug_327	-831	1255	1221	1161	1350.5	1122
drug_328	-831	1255	1221	1161	1193.5	1122
drug_329	-831	1255	1221	1161	1205	1122
drug_33	-831	855.5	1150.5	1441	960	1376.5
drug_330	-831	1255	1221	-1348	1221	1122
drug_331	-831	1255	1221	1161	1359	1122
drug_332	-831	925.5	1221	-1502.5	1038.5	1369.5
drug_333	-831	925.5	1221	-1496.5	989	1369.5
drug_334	-831	925.5	1221	-1477.5	997.5	1369.5
drug_335	-831	1255	1221	1161	1058.5	1122
drug_336	-831	1255	1221	1161	1375	1122
drug_337	-831	925.5	1221	-1508	1007.5	1369.5
drug_338	-831	925.5	1221	-1504.5	960.5	1369.5
drug_339	-831	925.5	1221	-1492	1022.5	1369.5
drug_34	-831	855.5	1150.5	1441	1019	1376.5
drug_340	-831	1255	1221	1161	1375	1122
drug_341	-831	1255	1221	-1185.5	1369	1122
drug_342	-831	1034	1221	1518.5	1468.5	1549.5
drug_343	-831	1255	1221	1161	1074.5	1122
drug_344	-831	1255	1221	1161	1350.5	1122
